"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,143751066,130921438,1,4,,,,5,68,"F",1,3,"U",68,0
2020,143751089,130921460,1,4,,,,5,61,"M",1,3,"N",61,0
2020,143751092,130921460,2,1,,,,,,"",,,"",,
2020,143751100,130921466,1,4,,,,5,27,"M",0,3,"U",27,0
2020,143751171,130921524,1,4,,,,5,56,"F",1,3,"U",56,0
2020,143758780,130921577,1,4,,,,5,37,"F",2,3,"R",37,0
2020,143758781,130921577,2,4,,,,5,53,"M",2,2,"R",53,0
2020,143751269,130921611,1,8,,,,,,"",,,"",,
2020,143751338,130921665,1,4,,,,5,30,"F",0,3,"U",30,0
2020,143751363,130921685,1,8,,,,,,"",,,"",,
2020,143758832,130917291,1,4,,,,5,34,"M",1,3,"U",34,0
2020,143758838,130917297,1,4,,,,5,41,"M",0,3,"R",41,0
2020,143758845,130921727,1,4,,,,5,49,"F",0,3,"U",49,0
2020,143751433,130921751,1,4,,,,5,56,"M",0,3,"R",56,0
2020,143751437,130921757,1,4,,,,5,28,"M",1,1,"U",28,0
2020,143751513,130921830,1,4,,,,5,58,"F",1,1,"U",58,0
2020,143751516,130921833,1,1,,,,,,"",,,"",,
2020,143758916,130917364,1,1,,,,,,"",,,"",,
2020,143751545,130921859,2,4,,,,5,46,"F",1,3,"R",46,0
2020,143758920,130921859,1,4,,,,5,27,"M",1,3,"R",27,0
2020,143751547,130921859,3,2,,,,,,"",,,"",,
2020,143751564,130921875,1,4,,,,5,32,"F",1,1,"U",32,0
2020,143751581,130921890,1,8,,,,,,"",,,"",,
2020,143751596,130921902,1,4,,,,5,42,"M",1,2,"U",42,0
2020,143758952,130917402,1,8,,,,,,"",,,"",,
2020,143758954,130917402,3,1,,,,,,"",,,"",,
2020,143758953,130917402,2,1,,,,,,"",,,"",,
2020,143751664,130921951,1,4,,,,4,,"M",1,2,"R",,
2020,143751713,130921985,1,4,,,,5,20,"F",0,3,"R",20,0
2020,142884428,130133480,1,4,,,,5,60,"F",1,,"R",60,0
2020,142880287,130138094,1,4,,,,5,65,"F",1,,"R",65,0
2020,142880291,130138100,1,4,,,,5,67,"F",2,,"R",67,0
2020,142884429,130133480,2,1,,,,,,"",,,"",,
2020,146663468,133486591,1,1,,,,,,"",,,"",,
2020,142884485,130138152,1,4,,,,5,40,"M",1,1,"R",40,0
2020,146653737,133481005,1,1,,,,,,"",,,"",,
2020,146653779,133481043,1,1,,,,,,"",,,"",,
2020,146663476,133481048,1,4,,,,5,67,"M",1,,"R",67,0
2020,146653798,133486608,1,4,,,,5,48,"F",2,,"R",48,0
2020,146506569,133357695,2,4,,,,5,16,"F",2,2,"R",16,0
2020,146506568,133357695,1,4,,,,5,71,"M",2,2,"R",71,0
2020,146506603,133357714,1,4,,,,5,32,"M",1,1,"R",32,0
2020,146508890,133361460,1,4,,,,5,56,"M",1,2,"R",56,0
2020,146508904,133361471,2,4,,,,5,22,"F",2,2,"R",22,0
2020,146506618,133361471,3,4,,,,3,,"M",2,2,"R",,
2020,146506615,133361471,1,4,,,,5,26,"M",2,2,"R",26,0
2020,146506624,133361482,1,4,,,,5,31,"F",2,2,"R",31,0
2020,146506639,133361494,1,4,,,,5,31,"F",2,2,"R",31,0
2020,146508933,133361494,2,4,,,,5,23,"F",1,1,"R",23,0
2020,146506666,133361509,1,4,,,,5,42,"F",2,2,"R",42,0
2020,146506668,133361515,1,4,,,,5,46,"M",2,2,"R",46,0
2020,146508953,133361515,2,4,,,,5,41,"F",2,2,"R",41,0
2020,146508982,133361538,1,6,,,,,,"",,,"",,
2020,146508989,133357799,1,4,,,,5,78,"F",2,2,"R",78,0
2020,146506717,133361552,1,4,,,,5,34,"M",1,1,"R",34,0
2020,146506725,133361561,2,4,,,,5,62,"F",2,2,"R",62,0
2020,146509004,133361561,3,7,,,,,,"",,,"",,
2020,146506724,133361561,1,4,,,,5,51,"F",2,2,"R",51,0
2020,146506741,133357828,1,4,,,,5,19,"M",2,2,"R",19,0
2020,146653729,133486556,1,4,,,,5,30,"M",2,,"R",30,0
2020,146663473,133486595,1,4,,,,5,61,"F",2,2,"R",61,0
2020,146653793,133481061,1,4,,,,5,29,"F",2,2,"R",29,0
2020,146663484,133481061,2,4,,,,5,34,"M",1,2,"R",34,0
2020,142703776,129985351,1,4,,,,5,59,"F",1,3,"U",59,0
2020,142703824,129985387,1,1,,,,,,"",,,"",,
2020,142703904,129985440,1,4,,,,5,26,"M",1,3,"U",26,0
2020,142703927,129985456,1,4,,,,5,58,"M",1,3,"R",58,0
2020,142703934,129985463,1,4,,,,5,26,"F",2,3,"N",26,0
2020,142703937,129985463,2,4,,,,5,34,"M",2,3,"R",34,0
2020,142702535,129985513,1,4,,,,5,58,"M",1,1,"R",58,0
2020,145657082,132613559,5,5,3,11,,5,23,"M",1,3,"U",23,0
2020,145657078,132613559,1,4,,,,5,30,"M",1,3,"U",30,0
2020,145661560,132613559,8,5,3,4,,5,29,"F",1,3,"U",29,0
2020,145661549,132613559,3,4,,,,4,,"M",1,1,"U",,
2020,145657080,132613559,2,4,,,,4,,"M",1,1,"U",,
2020,145657081,132613559,4,4,,,,4,,"M",1,1,"U",,
2020,145661558,132613559,7,5,1,11,,5,27,"M",1,3,"U",27,0
2020,145661569,132613567,1,4,,,,5,27,"F",1,1,"U",27,0
2020,145657125,132617899,1,4,,,,5,34,"M",2,3,"U",34,0
2020,145657133,132617907,1,4,,,,5,31,"F",1,3,"U",31,0
2020,145661611,132613607,3,5,3,4,,4,,"M",4,3,"U",,
2020,145661608,132613607,1,4,,,,5,59,"F",0,3,"U",59,0
2020,145661609,132613607,2,5,3,11,,4,,"M",1,3,"U",,
2020,145661626,132613616,1,4,,,,5,51,"F",1,3,"U",51,0
2020,145661631,132613626,1,4,,,,5,32,"F",0,3,"R",32,0
2020,145661640,132613634,1,4,,,,5,34,"M",0,3,"R",34,0
2020,145657165,132613637,1,4,,,,5,42,"F",0,3,"R",42,0
2020,145657174,132617938,1,4,,,,5,43,"M",1,3,"U",43,0
2020,145657187,132617948,1,4,,,,5,42,"M",0,3,"U",42,0
2020,145661676,132617951,1,4,,,,5,27,"M",0,3,"R",27,0
2020,145661718,132613703,1,1,,,,,,"",,,"",,
2020,145657206,132617973,1,4,,,,5,45,"M",1,1,"U",45,0
2020,145661751,132613730,1,9,,,,,,"",,,"",,
2020,145661756,132613736,1,4,,,,5,63,"F",1,3,"R",63,0
2020,145661765,132613745,1,4,,,,5,30,"M",0,3,"U",30,0
2020,145661769,132613751,1,4,,,,5,31,"F",0,3,"U",31,0
2020,145657241,132613760,1,4,,,,5,35,"M",0,3,"U",35,0
2020,143749811,130910302,1,4,,,,5,51,"F",1,3,"U",51,0
2020,143749827,130910316,2,1,,,,,,"",,,"",,
2020,143749826,130910316,1,1,,,,,,"",,,"",,
2020,143749839,130910329,1,4,,,,5,55,"F",0,3,"R",55,0
2020,143749842,130910331,1,4,,,,5,27,"F",2,2,"U",27,0
2020,143749858,130910350,1,4,,,,5,29,"F",0,3,"R",29,0
2020,143749864,130910354,1,1,,,,,,"",,,"",,
2020,143749877,130910367,1,1,,,,,,"",,,"",,
2020,143749884,130910374,1,1,,,,,,"",,,"",,
2020,143749886,130910376,1,4,,,,5,19,"M",2,3,"U",19,0
2020,143749890,130910380,1,1,,,,,,"",,,"",,
2020,143749900,130910390,1,4,,,,5,42,"M",1,2,"R",42,0
2020,143749925,130916581,1,3,,,,,,"",,,"",,
2020,143749945,130910433,1,1,,,,,,"",,,"",,
2020,143758069,130910440,2,4,,,,4,,"M",1,3,"R",,
2020,143758070,130910440,3,4,,,,4,,"M",1,3,"U",,
2020,143758068,130910440,1,4,,,,5,28,"F",1,3,"U",28,0
2020,143749955,130910440,4,4,,,,5,29,"F",1,3,"U",29,0
2020,143749963,130910446,1,4,,,,5,28,"M",2,2,"N",28,0
2020,143749969,130910450,2,4,,,,5,9,"M",2,3,"U",9,0
2020,143749967,130910450,1,4,,,,5,17,"F",2,3,"U",17,0
2020,143749990,130910469,2,4,,,,5,41,"F",1,1,"U",41,0
2020,143749989,130910469,1,4,,,,5,37,"M",1,1,"U",37,0
2020,143758087,130916616,1,4,,,,5,38,"F",1,3,"U",38,0
2020,145661783,132613766,1,4,,,,5,18,"M",0,3,"U",18,0
2020,145657249,132618008,1,4,,,,5,75,"F",1,2,"R",75,0
2020,143750064,130910534,1,4,,,,5,29,"M",1,3,"U",29,0
2020,143750101,130916668,1,4,,,,5,23,"F",2,3,"R",23,0
2020,143750116,130916676,1,1,,,,,,"",,,"",,
2020,143750171,130910626,1,4,,,,5,55,"F",0,3,"U",55,0
2020,143758209,130916723,1,4,,,,5,31,"F",1,3,"R",31,0
2020,143750232,130910685,1,4,,,,5,25,"F",0,3,"U",25,0
2020,143758247,130910688,1,4,,,,5,24,"F",0,3,"U",24,0
2020,143758308,130910773,1,4,,,,5,37,"F",4,3,"R",37,0
2020,143750413,130910858,1,4,,,,5,34,"F",1,3,"R",34,0
2020,143750416,130910861,1,8,,,,,,"",,,"",,
2020,143758369,130916854,1,4,,,,5,72,"F",2,2,"U",72,0
2020,143750434,130910881,1,4,,,,5,36,"F",0,3,"U",36,0
2020,143750443,130910891,1,4,,,,5,56,"M",0,3,"U",56,0
2020,143750445,130910894,1,4,,,,5,24,"M",1,1,"U",24,0
2020,143758388,130910901,1,4,,,,5,28,"M",2,3,"U",28,0
2020,143750468,130910912,1,4,,,,5,60,"M",2,2,"U",60,0
2020,143750484,130910926,1,1,,,,,,"",,,"",,
2020,143758415,130916890,1,4,,,,5,54,"F",2,3,"R",54,0
2020,143750538,130916911,1,4,,,,5,31,"F",1,3,"R",31,0
2020,143750557,130910982,1,4,,,,5,45,"F",2,3,"R",45,0
2020,143750583,130911007,1,4,,,,5,49,"F",2,3,"U",49,0
2020,143750603,130911020,1,8,,,,,,"",,,"",,
2020,143750627,130911042,1,1,,,,,,"",,,"",,
2020,143750636,130911051,1,4,,,,5,57,"F",2,3,"U",57,0
2020,143750687,130916962,1,4,,,,5,60,"M",0,3,"R",60,0
2020,143758492,130911098,1,4,,,,5,61,"M",0,3,"U",61,0
2020,143750705,130916972,1,4,,,,5,25,"M",0,3,"U",25,0
2020,143750716,130921126,1,4,,,,5,76,"F",1,3,"R",76,0
2020,143758516,130916984,1,4,,,,5,37,"M",0,3,"U",37,0
2020,143749769,130910269,1,4,,,,5,63,"M",2,3,"N",63,0
2020,143749748,130910250,1,4,,,,5,14,"F",2,2,"U",14,0
2020,143749783,130910282,1,4,,,,5,38,"M",1,1,"U",38,0
2020,143750522,130910959,1,4,,,,5,20,"F",2,1,"U",20,0
2020,143750616,130916949,1,4,,,,5,64,"M",0,3,"U",64,0
2020,143750635,130911049,1,4,,,,5,22,"M",2,2,"U",22,0
2020,143750639,130911054,1,4,,,,5,38,"M",2,2,"U",38,0
2020,143750689,130911100,1,4,,,,5,35,"M",2,2,"U",35,0
2020,143750706,130921114,1,4,,,,5,26,"F",1,2,"U",26,0
2020,143758506,130921122,1,4,,,,5,48,"F",1,1,"U",48,0
2020,143750713,130921122,2,1,,,,,,"",,,"",,
2020,143750726,130921130,1,4,,,,5,29,"F",2,3,"N",29,0
2020,143758531,130921138,1,4,,,,5,53,"M",0,3,"U",53,0
2020,143750767,130921165,1,8,,,,,,"",,,"",,
2020,143750797,130917036,1,4,,,,5,53,"M",0,3,"U",53,0
2020,143750810,130921203,1,4,,,,5,37,"F",0,3,"U",37,0
2020,143758584,130921212,1,1,,,,,,"",,,"",,
2020,143750850,130917068,1,4,,,,5,78,"F",2,3,"U",78,0
2020,143750887,130917096,1,1,,,,,,"",,,"",,
2020,143750895,130921287,1,4,,,,5,32,"M",1,3,"R",32,0
2020,143750925,130921308,1,4,,,,5,83,"F",2,3,"U",83,0
2020,143750978,130921351,1,4,,,,5,69,"F",0,3,"R",69,0
2020,143751031,130921402,1,4,,,,5,59,"F",0,3,"U",59,0
2020,143751060,130921431,1,4,,,,5,30,"F",0,3,"U",30,0
2020,143751069,130921441,1,1,,,,,,"",,,"",,
2020,143751081,130921451,1,4,,,,5,46,"F",0,3,"U",46,0
2020,143751088,130921458,1,4,,,,5,48,"M",1,3,"R",48,0
2020,143751091,130921458,2,4,,,,5,19,"M",1,3,"R",19,0
2020,143751102,130917186,1,4,,,,5,68,"F",1,3,"N",68,0
2020,143751170,130921525,1,1,,,,,,"",,,"",,
2020,143751183,130921536,1,9,,,,,,"",,,"",,
2020,143751208,130921560,1,4,,,,5,38,"M",0,1,"U",38,0
2020,143758777,130917232,1,4,,,,5,62,"F",2,2,"U",62,0
2020,143758784,130921590,1,4,,,,5,46,"M",0,3,"U",46,0
2020,143751268,130921607,1,4,,,,5,40,"M",2,2,"U",40,0
2020,143751285,130921623,2,4,,,,5,20,"M",1,1,"U",20,0
2020,143751283,130921623,1,4,,,,5,21,"F",1,1,"U",21,0
2020,143751546,130921858,2,4,,,,5,30,"M",1,3,"R",30,0
2020,143751544,130921858,1,4,,,,5,28,"F",1,1,"R",28,0
2020,143751566,130921877,1,4,,,,5,26,"F",1,3,"U",26,0
2020,143758967,130917414,1,8,,,,,,"",,,"",,
2020,143751672,130921960,1,4,,,,5,24,"M",1,3,"R",24,0
2020,141533435,128927668,1,4,,,,5,58,"F",1,2,"R",58,0
2020,141533448,128927677,1,4,,,,5,56,"M",1,3,"N",56,0
2020,141533450,128927677,2,8,,,,,,"",,,"",,
2020,142880303,130138111,1,4,,,,5,24,"M",1,2,"R",24,0
2020,142880288,130138096,1,4,,,,5,72,"F",2,2,"R",72,0
2020,142884417,130138099,1,4,,,,5,75,"M",2,,"R",75,0
2020,142880332,130138137,1,4,,,,5,58,"M",1,,"R",58,0
2020,142703956,129985471,1,4,,,,5,33,"F",1,1,"U",33,0
2020,142703966,129985476,1,1,,,,,,"",,,"",,
2020,142702531,129985504,1,4,,,,5,32,"M",1,3,"R",32,0
2020,142702548,129986133,1,1,,,,,,"",,,"",,
2020,142702552,129985547,1,4,,,,5,85,"F",4,3,"R",85,0
2020,143758425,130916895,4,1,,,,,,"",,,"",,
2020,143758424,130916895,3,4,,,,5,34,"F",1,1,"R",34,0
2020,143758419,130916895,1,4,,,,5,31,"F",2,3,"R",31,0
2020,143750508,130916895,2,4,,,,5,43,"M",2,1,"R",43,0
2020,143750549,130916917,1,4,,,,5,20,"F",0,3,"U",20,0
2020,143758448,130916926,1,4,,,,5,26,"F",0,3,"U",26,0
2020,143750572,130910996,1,1,,,,,,"",,,"",,
2020,143750582,130911005,1,1,,,,,,"",,,"",,
2020,143750592,130916940,1,4,,,,5,52,"F",0,3,"U",52,0
2020,143758463,130916943,1,4,,,,5,25,"M",2,3,"N",25,0
2020,143750611,130916947,1,4,,,,5,35,"F",2,3,"U",35,0
2020,143750633,130911047,1,4,,,,5,21,"F",1,1,"U",21,0
2020,143750675,130911087,1,4,,,,5,56,"F",2,3,"R",56,0
2020,143750676,130911087,2,8,,,,,,"",,,"",,
2020,143750691,130921102,1,4,,,,5,33,"M",1,3,"R",33,0
2020,143750704,130921112,1,4,,,,5,39,"F",4,3,"R",39,0
2020,143750712,130916976,1,1,,,,,,"",,,"",,
2020,143758540,130917012,1,8,,,,,,"",,,"",,
2020,143750790,130917030,1,4,,,,5,64,"F",1,3,"R",64,0
2020,143758562,130917035,1,4,,,,5,22,"M",2,3,"R",22,0
2020,143750807,130917043,1,8,,,,,,"",,,"",,
2020,143750812,130921205,1,4,,,,5,18,"F",1,1,"R",18,0
2020,143758583,130921213,1,4,,,,5,43,"M",2,3,"U",43,0
2020,143750830,130921226,1,1,,,,,,"",,,"",,
2020,143750839,130921234,1,4,,,,5,23,"F",0,3,"R",23,0
2020,143750848,130921244,1,9,,,,,,"",,,"",,
2020,143758613,130917080,1,4,,,,5,32,"M",2,3,"N",32,0
2020,143750891,130921281,1,4,,,,5,61,"M",1,1,"U",61,0
2020,143750903,130921294,1,4,,,,5,42,"F",1,3,"U",42,0
2020,143750912,130921300,1,1,,,,,,"",,,"",,
2020,143750923,130917118,1,4,,,,5,62,"M",0,3,"U",62,0
2020,143750933,130921316,1,4,,,,5,65,"M",1,3,"U",65,0
2020,143750936,130921320,1,4,,,,5,59,"M",1,1,"U",59,0
2020,143758677,130921348,1,3,,,,,,"",,,"",,
2020,143751264,130921605,1,4,,,,5,23,"F",2,2,"R",23,0
2020,143751274,130921614,1,8,,,,,,"",,,"",,
2020,143751291,130921627,1,4,,,,5,54,"F",1,1,"U",54,0
2020,143751365,130921687,1,1,,,,,,"",,,"",,
2020,143751384,130921706,1,4,,,,5,28,"F",1,3,"R",28,0
2020,143751397,130917298,1,4,,,,5,37,"M",2,3,"U",37,0
2020,143751409,130921730,1,4,,,,5,48,"F",1,3,"U",48,0
2020,143751422,130921741,2,1,,,,,,"",,,"",,
2020,143751420,130921741,1,4,,,,5,40,"M",1,2,"U",40,0
2020,143751451,130917322,1,4,,,,5,90,"F",0,3,"U",90,0
2020,143758912,130921851,1,1,,,,,,"",,,"",,
2020,143758915,130917363,1,4,,,,5,25,"F",1,3,"N",25,0
2020,143758927,130921874,2,4,,,,5,47,"M",1,3,"R",47,0
2020,143751562,130921874,1,4,,,,5,38,"F",1,2,"R",38,0
2020,141065929,128501749,3,4,,,,4,,"F",2,2,"R",,
2020,141059394,128501749,1,4,,,,4,,"U",0,3,"N",,
2020,141065499,128501397,1,4,,,,5,19,"M",2,2,"R",19,0
2020,141065514,128497772,1,4,,,,5,50,"M",2,2,"R",50,0
2020,141065526,128501410,1,4,,,,5,17,"M",2,2,"R",17,0
2020,141065532,128501413,1,4,,,,5,36,"M",1,1,"R",36,0
2020,141065547,128501425,1,4,,,,5,33,"M",2,2,"R",33,0
2020,141065551,128501427,2,4,,,,5,38,"M",2,,"R",38,0
2020,141059101,128501427,1,1,,,,,,"",,,"",,
2020,141065577,128501449,1,3,,,,,,"",,,"",,
2020,141065685,128501538,2,1,,,,,,"",,,"",,
2020,141065684,128501538,1,7,,,,,,"",,,"",,
2020,141065692,128501546,1,4,,,,5,47,"F",2,2,"R",47,0
2020,141065696,128501549,1,2,,,,,,"",,,"",,
2020,141065725,128501574,1,4,,,,5,30,"M",2,,"U",30,0
2020,141065729,128501578,1,1,,,,,,"",,,"",,
2020,141065738,128501587,1,4,,,,5,23,"F",2,2,"R",23,0
2020,141065759,128501607,1,4,,,,5,20,"F",2,2,"R",20,0
2020,141065777,128501621,1,4,,,,5,27,"F",2,2,"R",27,0
2020,141059298,128497971,1,4,,,,5,39,"F",2,2,"R",39,0
2020,141065806,128501646,1,1,,,,,,"",,,"",,
2020,141065930,128501749,4,4,,,,4,,"M",2,2,"R",,
2020,141065940,128501757,2,3,,,,,,"",,,"",,
2020,141065938,128501757,1,4,,,,5,43,"F",2,,"N",43,0
2020,141065944,128501760,1,4,,,,5,15,"M",2,2,"R",15,0
2020,141065947,128501763,1,4,,,,5,55,"M",1,2,"R",55,0
2020,141065955,128498069,1,4,,,,5,37,"M",1,1,"R",37,0
2020,141065957,128501770,1,1,,,,,,"",,,"",,
2020,141065960,128501773,1,1,,,,,,"",,,"",,
2020,141065962,128501776,1,4,,,,5,33,"M",2,2,"R",33,0
2020,141065968,128501782,1,1,,,,,,"",,,"",,
2020,141065970,128501783,2,4,,,,5,64,"F",2,2,"R",64,0
2020,141065969,128501783,1,4,,,,5,72,"M",2,2,"R",72,0
2020,141065971,128501783,3,8,,,,,,"",,,"",,
2020,141065973,128501784,1,4,,,,5,35,"F",2,2,"R",35,0
2020,141065974,128501784,2,8,,,,,,"",,,"",,
2020,141065978,128501789,4,4,,,,5,38,"M",2,2,"R",38,0
2020,141059415,128501789,1,1,,,,,,"",,,"",,
2020,141059419,128501789,3,4,,,,5,32,"F",2,3,"U",32,0
2020,141059416,128501789,2,4,,,,5,50,"M",1,2,"R",50,0
2020,141065992,128501800,1,4,,,,5,46,"F",1,2,"R",46,0
2020,141065995,128501803,1,1,,,,,,"",,,"",,
2020,141066004,128501810,1,1,,,,,,"",,,"",,
2020,141066007,128501812,1,1,,,,,,"",,,"",,
2020,141066030,128501836,1,4,,,,5,38,"F",2,2,"R",38,0
2020,141066045,128501842,1,4,,,,5,43,"M",2,2,"N",43,0
2020,141066047,128501845,1,1,,,,,,"",,,"",,
2020,141066054,128501853,1,4,,,,5,64,"M",1,,"R",64,0
2020,141059486,128498133,1,1,,,,,,"",,,"",,
2020,141066059,128501856,2,8,,,,,,"",,,"",,
2020,141066057,128501856,1,4,,,,5,41,"M",2,2,"R",41,0
2020,141066058,128501857,1,8,,,,,,"",,,"",,
2020,141066068,128501866,1,4,,,,5,52,"F",2,2,"R",52,0
2020,141066069,128501868,1,4,,,,5,48,"M",1,1,"R",48,0
2020,141059497,128501868,2,4,,,,5,21,"M",2,2,"R",21,0
2020,141059501,128501873,1,4,,,,5,60,"M",2,2,"R",60,0
2020,141059502,128498145,1,4,,,,5,52,"F",2,2,"R",52,0
2020,141066085,128501885,1,8,,,,,,"",,,"",,
2020,141066094,128501891,1,1,,,,,,"",,,"",,
2020,141066095,128501892,1,1,,,,,,"",,,"",,
2020,141066112,128501905,1,4,,,,5,47,"F",2,2,"R",47,0
2020,141066151,128498206,1,4,,,,5,68,"M",2,2,"R",68,0
2020,141059571,128498214,3,4,,,,5,27,"F",2,2,"R",27,0
2020,141059569,128498214,2,4,,,,5,50,"F",2,2,"R",50,0
2020,141059568,128498214,1,4,,,,5,51,"M",2,2,"R",51,0
2020,141066178,128501958,2,4,,,,5,38,"F",1,1,"N",38,0
2020,141066176,128501958,1,4,,,,5,38,"M",1,1,"N",38,0
2020,141066201,128501973,1,4,,,,5,37,"M",8,1,"R",37,0
2020,141066199,128501970,2,4,,,,5,31,"M",1,1,"R",31,0
2020,141066198,128501970,1,4,,,,5,31,"M",1,1,"R",31,0
2020,141059624,128501999,2,4,,,,5,19,"F",4,,"R",19,0
2020,141066233,128501999,3,1,,,,,,"",,,"",,
2020,141066229,128501999,1,4,,,,5,33,"M",4,2,"R",33,0
2020,141066236,128502001,2,4,,,,5,47,"F",2,2,"R",47,0
2020,141066234,128502001,1,1,,,,,,"",,,"",,
2020,141059649,128502024,1,1,,,,,,"",,,"",,
2020,141059659,128498269,1,4,,,,5,39,"M",2,,"R",39,0
2020,141066288,128502044,1,4,,,,5,24,"F",1,1,"R",24,0
2020,141066314,128502066,1,1,,,,,,"",,,"",,
2020,141066340,128502086,1,4,,,,5,52,"F",2,2,"R",52,0
2020,141066358,128502100,1,4,,,,5,32,"F",2,2,"R",32,0
2020,141066357,128502099,1,4,,,,5,46,"M",1,1,"R",46,0
2020,141066361,128502102,1,4,,,,5,14,"F",2,2,"R",14,0
2020,141066375,128502115,1,3,,,,,,"",,,"",,
2020,141066376,128502116,1,4,,,,5,33,"F",2,2,"R",33,0
2020,141066381,128502121,1,1,,,,,,"",,,"",,
2020,141066382,128502122,1,4,,,,5,17,"F",2,2,"R",17,0
2020,141066389,128502129,1,8,,,,,,"",,,"",,
2020,141059746,128502131,1,4,,,,5,81,"F",2,2,"R",81,0
2020,141066404,128502142,1,4,,,,5,50,"F",2,2,"R",50,0
2020,141066409,128502147,1,4,,,,5,43,"M",2,2,"R",43,0
2020,141066422,128502158,1,4,,,,5,22,"F",2,2,"R",22,0
2020,141066420,128502155,1,4,,,,5,36,"F",2,2,"R",36,0
2020,141066458,128502191,1,1,,,,,,"",,,"",,
2020,141059833,128498419,1,4,,,,5,25,"F",2,2,"N",25,0
2020,141066471,128502203,1,4,,,,5,40,"F",1,2,"N",40,0
2020,141066472,128502204,1,4,,,,5,57,"M",2,2,"N",57,0
2020,141066473,128502205,1,4,,,,5,31,"F",2,2,"R",31,0
2020,141059842,128502210,1,4,,,,5,34,"F",2,2,"R",34,0
2020,141066478,128502212,1,4,,,,5,22,"M",1,1,"R",22,0
2020,141066484,128502217,1,1,,,,,,"",,,"",,
2020,141066487,128502220,1,4,,,,5,55,"M",2,2,"R",55,0
2020,141066488,128502221,1,1,,,,,,"",,,"",,
2020,141066493,128502224,2,4,,,,5,20,"F",2,2,"R",20,0
2020,141066492,128502224,1,4,,,,5,9,"M",2,2,"R",9,0
2020,141066495,128502226,1,4,,,,5,19,"F",2,2,"R",19,0
2020,141066498,128502229,1,1,,,,,,"",,,"",,
2020,141066506,128502234,1,4,,,,5,31,"M",2,2,"R",31,0
2020,141066510,128502238,1,4,,,,5,67,"F",2,2,"R",67,0
2020,141066527,128502251,1,4,,,,5,45,"M",8,2,"R",45,0
2020,141066532,128502256,1,4,,,,5,43,"M",2,2,"R",43,0
2020,141059893,128502262,1,4,,,,5,24,"F",2,,"R",24,0
2020,141066553,128502276,1,4,,,,5,38,"F",2,2,"R",38,0
2020,141066557,128502280,1,1,,,,,,"",,,"",,
2020,141066565,128502289,1,4,,,,5,60,"M",1,2,"R",60,0
2020,141066602,128502322,1,4,,,,5,31,"F",1,1,"R",31,0
2020,141066605,128502324,1,4,,,,5,32,"F",1,1,"R",32,0
2020,141066614,128502334,1,4,,,,5,27,"M",2,,"R",27,0
2020,141059941,128502341,1,4,,,,5,29,"M",1,1,"R",29,0
2020,141066630,128502347,1,1,,,,,,"",,,"",,
2020,141066633,128502351,1,1,,,,,,"",,,"",,
2020,141066635,128502350,1,1,,,,,,"",,,"",,
2020,141066637,128502353,1,4,,,,5,30,"F",2,2,"R",30,0
2020,141066647,128502361,1,4,,,,5,17,"F",1,1,"N",17,0
2020,141066666,128502372,2,4,,,,5,57,"F",2,2,"R",57,0
2020,141066665,128502372,1,4,,,,5,21,"M",2,,"N",21,0
2020,141066662,128502369,1,4,,,,5,38,"M",1,1,"R",38,0
2020,141065391,128501304,1,4,,,,5,35,"M",2,2,"R",35,0
2020,141065406,128501314,1,4,,,,5,49,"M",2,2,"R",49,0
2020,141065411,128501320,1,8,,,,,,"",,,"",,
2020,141058975,128497690,1,4,,,,5,27,"M",2,,"U",27,0
2020,141065438,128501346,1,4,,,,5,59,"F",2,,"R",59,0
2020,141059013,128497722,1,4,,,,5,67,"F",2,2,"R",67,0
2020,141059018,128501355,1,4,,,,5,45,"M",0,,"U",45,0
2020,141065453,128501361,1,4,,,,5,38,"M",4,2,"N",38,0
2020,141059044,128497751,1,4,,,,5,19,"F",2,,"R",19,0
2020,141065540,128501419,2,1,,,,,,"",,,"",,
2020,141065405,128501313,1,4,,,,5,25,"M",1,,"R",25,0
2020,141065419,128501327,1,4,,,,5,42,"M",1,1,"R",42,0
2020,141065428,128501334,1,4,,,,5,35,"F",2,,"R",35,0
2020,141059008,128497719,1,4,,,,5,32,"F",2,2,"R",32,0
2020,141065451,128501359,1,4,,,,5,20,"M",2,2,"R",20,0
2020,141065466,128501374,1,4,,,,5,57,"M",2,3,"R",57,0
2020,141065536,128497794,1,4,,,,5,64,"F",2,2,"R",64,0
2020,141065559,128501435,2,4,,,,5,64,"F",2,2,"R",64,0
2020,141059114,128501435,4,4,,,,5,35,"M",1,1,"N",35,0
2020,141065560,128501435,3,4,,,,5,32,"M",1,1,"R",32,0
2020,141059112,128501435,1,4,,,,5,45,"M",1,1,"N",45,0
2020,141065562,128501435,5,4,,,,5,60,"F",2,2,"R",60,0
2020,141065563,128501435,6,3,,,,,,"",,,"",,
2020,141065602,128501471,2,4,,,,5,26,"F",1,1,"N",26,0
2020,141065601,128501471,1,8,,,,,,"",,,"",,
2020,141059158,128501475,1,1,,,,,,"",,,"",,
