"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,141863309,124694864,1,5,25,"M",1,,25,0
2020,141863312,124705144,2,5,35,"F",2,,35,0
2020,141863311,124705144,1,4,,"F",2,,,
2020,141863321,124694872,0,,,"",,,,
2020,141863326,124694874,0,,,"",,,,
2020,141863344,124694894,0,,,"",,,,
2020,141863361,124694912,0,,,"",,,,
2020,141863363,124694916,0,,,"",,,,
2020,141871880,124694914,1,5,53,"M",1,,53,0
2020,141863368,124694920,0,,,"",,,,
2020,141863376,124694925,1,4,,"U",0,,,
2020,141863382,124694928,0,,,"",,,,
2020,141863394,124694938,1,5,38,"M",2,,38,0
2020,141863397,124694940,0,,,"",,,,
2020,141863402,124694947,0,,,"",,,,
2020,141863406,124694950,0,,,"",,,,
2020,141863419,124694959,0,,,"",,,,
2020,141863423,124694968,0,,,"",,,,
2020,141863425,124694970,1,5,24,"F",2,,24,0
2020,141863435,124705275,0,,,"",,,,
2020,141863436,124694982,0,,,"",,,,
2020,141863444,124705280,0,,,"",,,,
2020,141871988,124694994,1,4,,"M",1,,,
2020,141872022,124695014,1,4,,"U",0,,,
2020,141863473,124695020,1,4,,"U",0,,,
2020,141863474,124695020,2,4,,"U",0,,,
2020,141863476,124695020,4,5,28,"M",2,,28,0
2020,141863475,124695020,3,4,,"U",0,,,
2020,141863486,124695031,1,5,32,"M",2,,32,0
2020,141863510,124695055,0,,,"",,,,
2020,141863514,124695060,0,,,"",,,,
2020,141863529,124695076,0,,,"",,,,
2020,141863539,124695082,0,,,"",,,,
2020,141863548,124695089,1,5,57,"F",1,,57,0
2020,141863561,124695104,1,4,,"U",0,,,
2020,141863563,124695105,0,,,"",,,,
2020,141872163,124695116,2,5,29,"M",1,,29,0
2020,141872162,124695116,1,5,25,"M",1,,25,0
2020,141872164,124695117,1,4,,"U",0,,,
2020,141863585,124695125,0,,,"",,,,
2020,141872177,124695128,1,4,,"F",1,,,
2020,141872180,124695132,0,,,"",,,,
2020,141863603,124695141,1,4,,"U",0,,,
2020,141863605,124695141,2,4,,"U",0,,,
2020,141872191,124695141,3,4,,"U",0,,,
2020,140035504,123094824,1,5,24,"M",2,,24,0
2020,140035506,123094826,1,4,,"M",0,,,
2020,140035507,123094827,1,5,16,"F",1,,16,0
2020,140035516,123094835,1,5,31,"M",1,,31,0
2020,140035518,123094836,1,4,,"U",0,,,
2020,140035519,123098095,1,5,33,"M",1,,33,0
2020,140035520,123094837,1,5,68,"F",2,,68,0
2020,140035523,123094839,0,,,"",,,,
2020,140035524,123094840,1,5,28,"F",1,,28,0
2020,140035526,123098112,0,,,"",,,,
2020,140035527,123094842,0,,,"",,,,
2020,140030834,123098115,0,,,"",,,,
2020,140035528,123094843,0,,,"",,,,
2020,140035529,123094844,1,5,57,"M",2,,57,0
2020,140035530,123094845,1,5,15,"M",1,,15,0
2020,140035531,123094846,0,,,"",,,,
2020,140035532,123094847,0,,,"",,,,
2020,140035533,123094848,1,5,33,"M",2,,33,0
2020,140035534,123094849,1,4,,"M",2,,,
2020,140035535,123094850,1,5,25,"M",2,,25,0
2020,140035539,123094852,0,,,"",,,,
2020,140030855,123094854,1,4,,"M",2,,,
2020,140035542,123094855,1,4,,"F",1,,,
2020,140035543,123094855,2,5,22,"F",1,,22,0
2020,140035545,123094856,1,4,,"M",2,,,
2020,147724058,130133475,1,5,53,"M",1,2,53,0
2020,147732343,130133487,1,4,,"U",0,3,,
2020,147732366,130138128,2,4,,"U",0,3,,
2020,147732367,130138128,3,4,,"U",0,3,,
2020,147732368,130138128,4,4,,"U",0,3,,
2020,147732364,130138128,1,4,,"U",0,3,,
2020,148592466,130910232,1,5,33,"M",1,,33,0
2020,148589961,130910236,1,5,16,"M",2,,16,0
2020,148594970,130910245,0,,,"",,,,
2020,148589967,130910246,2,5,17,"F",1,,17,0
2020,148592487,130910246,1,4,,"M",1,,,
2020,148592495,130910253,1,5,17,"M",1,,17,0
2020,148594978,130910254,1,5,31,"F",1,,31,0
2020,148592509,130910264,1,4,,"U",0,,,
2020,148594993,130910265,0,,,"",,,,
2020,148592510,130910266,0,,,"",,,,
2020,148594999,130910270,2,4,,"F",2,,,
2020,148595001,130910270,4,4,,"F",2,,,
2020,148594998,130910270,1,5,24,"M",2,,24,0
2020,148595000,130910270,3,4,,"M",2,,,
2020,148592538,130916521,0,,,"",,,,
2020,150609851,132613193,1,5,30,"M",1,,30,0
2020,150616063,132613208,0,,,"",,,,
2020,150616134,132613251,1,4,,"U",0,,,
2020,150616162,132613264,1,4,,"M",2,,,
2020,150616208,132613294,1,4,,"U",0,,,
2020,150616209,132613294,2,5,22,"M",2,,22,0
2020,150616219,132613301,1,5,16,"M",2,,16,0
2020,150616244,132613328,1,5,25,"M",1,,25,0
2020,150620092,132613328,2,5,40,"M",1,,40,0
2020,150616248,132613331,1,5,39,"M",2,,39,0
2020,150620097,132613334,1,5,33,"M",2,,33,0
2020,150616255,132613337,2,5,18,"M",0,,18,0
2020,150620100,132613337,1,5,18,"M",1,,18,0
2020,150616270,132613347,0,,,"",,,,
2020,150616272,132613354,1,4,,"M",2,,,
2020,141863186,124694766,2,5,16,"M",2,,16,0
2020,141863185,124694766,1,4,,"U",0,,,
2020,141863195,124694775,0,,,"",,,,
2020,141863241,124694812,0,,,"",,,,
2020,141871739,124694822,1,5,28,"M",2,,28,0
2020,141871746,124694828,1,4,,"U",0,,,
2020,141863292,124694846,1,5,23,"M",2,,23,0
2020,141871803,124694856,3,5,26,"M",2,,26,0
2020,141863299,124694856,7,5,27,"M",1,,27,0
2020,141871806,124694856,6,5,26,"M",2,,26,0
2020,141871805,124694856,5,5,25,"F",2,,25,0
2020,141871804,124694856,4,5,31,"F",2,,31,0
2020,141871801,124694856,1,5,24,"M",2,,24,0
2020,141871802,124694856,2,5,24,"M",2,,24,0
2020,141863307,124694862,0,,,"",,,,
2020,141871831,124694878,1,5,52,"M",1,,52,0
2020,141863348,124705179,0,,,"",,,,
2020,141863364,124694919,0,,,"",,,,
2020,150620157,132613370,1,5,29,"M",2,,29,0
2020,141863426,124694971,1,5,35,"M",2,,35,0
2020,141871979,124705278,1,5,39,"M",2,,39,0
2020,141872010,124695008,0,,,"",,,,
2020,141872036,124695038,1,4,,"U",0,,,
2020,150620176,132617681,0,,,"",,,,
2020,141863520,124695065,0,,,"",,,,
2020,141872093,124705356,1,4,,"F",0,,,
2020,141863537,124705375,1,5,34,"M",2,,34,0
2020,141872117,124695085,0,,,"",,,,
2020,141872134,124695103,1,4,,"M",0,,,
2020,141863572,124695113,1,5,32,"M",1,,32,0
2020,141863598,124695136,0,,,"",,,,
2020,141872222,124695159,0,,,"",,,,
2020,141872244,124705495,0,,,"",,,,
2020,141863654,124695176,2,5,60,"F",1,,60,0
2020,141872247,124695176,1,5,55,"M",1,,55,0
2020,150616312,132613381,0,,,"",,,,
2020,141863683,124695198,2,5,19,"F",4,,19,0
2020,141863682,124695198,1,5,18,"M",1,,18,0
2020,141872289,124705538,0,,,"",,,,
2020,141872302,124695223,0,,,"",,,,
2020,141863721,124695232,0,,,"",,,,
2020,141872335,124705566,2,4,,"M",0,,,
2020,141872334,124705566,1,4,,"M",0,,,
2020,141863753,124705581,0,,,"",,,,
2020,141863768,124695286,0,,,"",,,,
2020,141863774,124695293,1,4,,"M",0,,,
2020,141863791,124705611,0,,,"",,,,
2020,141872406,124705625,0,,,"",,,,
2020,141872412,124705639,0,,,"",,,,
2020,141872447,124695350,4,5,65,"M",1,,65,0
2020,141872446,124695350,3,5,74,"M",4,,74,0
2020,141863841,124695350,2,4,,"M",2,,,
2020,141872445,124695350,1,4,,"M",1,,,
2020,141872455,124695354,1,4,,"U",0,,,
2020,150616324,132613395,1,5,18,"M",2,,18,0
2020,150616382,132613433,1,4,,"M",0,,,
2020,141863912,124705724,0,,,"",,,,
2020,141863924,124695417,0,,,"",,,,
2020,141872579,124695459,1,5,49,"F",1,,49,0
2020,141872582,124695459,2,5,27,"M",2,,27,0
2020,141872591,124695460,1,5,26,"M",2,,26,0
2020,141872617,124695468,0,,,"",,,,
2020,141863996,124695469,1,5,33,"M",2,,33,0
2020,141863997,124695469,2,5,35,"M",2,,35,0
2020,150616387,132613440,1,4,,"M",2,,,
2020,141872648,124695488,1,5,39,"M",2,,39,0
2020,150616400,132613449,1,4,,"M",0,,,
2020,150616409,132613459,0,,,"",,,,
2020,141872708,124705905,0,,,"",,,,
2020,141872723,124695585,1,5,28,"M",2,,28,0
2020,141864159,124695605,1,5,27,"M",1,,27,0
2020,141864201,124695647,1,5,35,"F",2,,35,0
2020,141872835,124695692,0,,,"",,,,
2020,141864251,124695697,1,5,32,"M",1,,32,0
2020,141864281,124695718,1,5,31,"M",1,,31,0
2020,141872892,124695738,1,5,39,"M",2,,39,0
2020,141864304,124695743,1,5,37,"M",2,,37,0
2020,150620280,132613473,0,,,"",,,,
2020,150616435,132613478,0,,,"",,,,
2020,150620296,132613483,1,4,,"M",0,,,
2020,141872918,124706063,1,4,,"U",0,,,
2020,141872925,124695761,0,,,"",,,,
2020,141872950,124695786,1,4,,"U",0,,,
2020,141864384,124695799,1,4,,"U",0,,,
2020,141872974,124706120,0,,,"",,,,
2020,141864411,124706129,1,5,20,"M",1,,20,0
2020,150620315,132613507,1,4,,"U",0,,,
2020,150616477,132613516,1,5,40,"M",1,,40,0
2020,150620388,132617862,1,5,31,"M",2,,31,0
2020,150620398,132613566,1,4,,"M",2,,,
2020,150616527,132613570,0,,,"",,,,
2020,150620404,132613573,0,,,"",,,,
2020,150620431,132617901,1,4,,"U",0,,,
2020,150616584,132613611,2,4,,"M",1,,,
2020,150616583,132613611,1,4,,"M",1,,,
2020,150616598,132617928,1,4,,"M",2,,,
2020,150616610,132613636,0,,,"",,,,
2020,152777475,134437157,2,5,26,"M",2,,26,0
2020,152777474,134437157,1,5,25,"F",2,,25,0
2020,152772094,134437169,1,4,,"M",1,,,
2020,152772121,134435940,2,5,14,"F",1,,14,0
2020,152772122,134435940,3,5,15,"F",1,,15,0
2020,152777551,134435940,1,5,13,"F",1,,13,0
2020,152777562,134437187,1,5,21,"M",1,,21,0
2020,152777581,134435957,1,4,,"U",0,,,
2020,152777774,134437280,0,,,"",,,,
2020,152777972,134437390,1,4,,"U",0,,,
2020,152777983,134441289,0,,,"",,,,
2020,141871817,124705147,0,,,"",,,,
2020,141863339,124705169,0,,,"",,,,
2020,141871873,124705190,1,4,,"U",0,,,
2020,141863367,124705197,0,,,"",,,,
2020,141863399,124705238,0,,,"",,,,
2020,141871933,124705251,1,5,21,"M",1,,21,0
2020,141871949,124694966,0,,,"",,,,
2020,141871971,124705270,1,5,33,"F",2,,33,0
2020,141871976,124705277,1,5,20,"M",2,,20,0
2020,141872004,124705295,0,,,"",,,,
2020,141872035,124705325,0,,,"",,,,
2020,141872046,124705330,1,4,,"M",2,,,
2020,141863513,124695059,0,,,"",,,,
2020,141872104,124705366,1,5,31,"M",2,,31,0
2020,141872116,124705377,0,,,"",,,,
2020,141872130,124705391,1,4,,"U",0,,,
2020,141863583,124705424,1,5,23,"M",1,,23,0
2020,141872184,124705439,1,5,45,"M",2,,45,0
2020,141863646,124695170,2,5,26,"M",2,,26,0
2020,141863641,124695170,1,5,28,"F",1,,28,0
2020,141863705,124695210,1,4,,"U",0,,,
2020,141863714,124695220,1,5,41,"M",1,,41,0
2020,141872311,124705550,0,,,"",,,,
2020,141872314,124705555,0,,,"",,,,
2020,141872339,124695258,0,,,"",,,,
2020,141863751,124695269,0,,,"",,,,
2020,141872387,124695294,0,,,"",,,,
2020,141863798,124695315,0,,,"",,,,
2020,141863826,124705638,0,,,"",,,,
2020,141863859,124705685,2,4,,"M",1,,,
2020,141863858,124705685,1,4,,"M",1,,,
2020,141863880,124705704,0,,,"",,,,
2020,141872492,124695382,0,,,"",,,,
2020,141872494,124695388,0,,,"",,,,
2020,141872510,124705717,0,,,"",,,,
2020,141863925,124705743,1,5,58,"F",2,,58,0
2020,141872548,124705762,0,,,"",,,,
2020,141872565,124695446,0,,,"",,,,
2020,141872647,124705855,0,,,"",,,,
2020,141872664,124705863,1,4,,"M",0,,,
2020,141872681,124705877,0,,,"",,,,
2020,141864075,124705883,1,5,19,"M",2,,19,0
2020,141864123,124705909,0,,,"",,,,
2020,141872720,124695582,0,,,"",,,,
2020,141872729,124695589,1,5,32,"M",2,,32,0
2020,141872734,124695598,0,,,"",,,,
2020,141864161,124705934,1,5,68,"M",1,,68,0
2020,141872755,124705945,1,5,39,"M",2,,39,0
2020,141872756,124705945,2,5,42,"M",2,,42,0
2020,141864180,124705950,1,5,19,"M",2,,19,0
2020,141872780,124695636,0,,,"",,,,
2020,141872785,124705967,1,4,,"M",4,,,
2020,141872797,124695656,1,5,33,"M",2,,33,0
2020,141864221,124695670,0,,,"",,,,
2020,141864231,124705988,0,,,"",,,,
2020,141864244,124705998,7,4,,"M",2,,,
2020,141872831,124705998,2,4,,"M",2,,,
2020,141872830,124705998,1,4,,"M",2,,,
2020,141872833,124705998,4,4,,"M",2,,,
2020,141864245,124705998,8,4,,"M",2,,,
2020,141872836,124705998,6,4,,"M",2,,,
2020,141872832,124705998,3,4,,"M",2,,,
2020,141872834,124705998,5,4,,"M",2,,,
2020,141872843,124695699,0,,,"",,,,
2020,141864255,124706008,3,4,,"U",0,,,
2020,141872848,124706008,1,4,,"U",0,,,
2020,141872849,124706008,2,4,,"U",0,,,
2020,141872868,124706023,1,4,,"U",0,,,
2020,141864283,124695721,1,5,57,"M",1,,57,0
2020,141864322,124706062,0,,,"",,,,
2020,141864345,124706076,0,,,"",,,,
2020,141864352,124706082,1,4,,"F",2,,,
2020,141864353,124706082,2,4,,"F",2,,,
2020,141872942,124706084,1,5,55,"M",2,,55,0
2020,141872954,124706094,2,4,,"M",2,,,
2020,141864368,124706094,1,5,31,"M",2,,31,0
2020,141872965,124706106,1,5,61,"M",2,,61,0
2020,141872983,124695813,0,,,"",,,,
2020,141872988,124695822,1,4,,"U",0,,,
2020,140036898,123095974,1,5,28,"M",2,,28,0
2020,140036900,123095976,0,,,"",,,,
2020,140036901,123095977,0,,,"",,,,
2020,140036902,123095978,0,,,"",,,,
2020,140036903,123095979,0,,,"",,,,
2020,140036904,123095980,0,,,"",,,,
2020,140036905,123095981,1,5,22,"F",2,,22,0
2020,140036909,123095984,0,,,"",,,,
2020,140036910,123095985,0,,,"",,,,
2020,140036913,123095988,1,4,,"M",2,,,
2020,140036914,123095988,2,4,,"M",2,,,
2020,140036916,123095990,0,,,"",,,,
2020,140036917,123095991,1,5,29,"F",1,,29,0
2020,140036919,123095993,0,,,"",,,,
2020,140036920,123095994,0,,,"",,,,
2020,140036922,123095996,1,5,19,"M",2,,19,0
2020,140036924,123095998,1,5,34,"M",2,,34,0
2020,140036927,123096000,0,,,"",,,,
2020,140036928,123096001,1,5,21,"M",2,,21,0
2020,140036929,123096002,0,,,"",,,,
2020,140036931,123096004,0,,,"",,,,
2020,140036934,123096007,0,,,"",,,,
2020,140036936,123096009,0,,,"",,,,
2020,140036938,123096011,1,5,40,"F",2,,40,0
2020,140036939,123096011,2,5,29,"M",2,,29,0
2020,140036940,123096012,0,,,"",,,,
2020,140036941,123096013,0,,,"",,,,
2020,140036942,123096014,0,,,"",,,,
2020,140036944,123096016,1,5,22,"F",2,,22,0
2020,140036945,123096017,0,,,"",,,,
2020,140036947,123096019,0,,,"",,,,
2020,144897568,127481038,1,4,,"U",0,,,
2020,144897591,127481955,1,5,22,"M",2,,22,0
2020,144897603,127481056,1,5,19,"M",2,,19,0
2020,144897609,127481062,1,4,,"F",1,,,
2020,144897610,127481062,2,5,32,"M",1,,32,0
2020,144897638,127481076,1,5,40,"M",1,,40,0
2020,144897643,127481081,1,5,48,"M",2,,48,0
2020,144901260,127481082,1,5,38,"M",1,,38,0
2020,144897667,127481098,2,5,29,"M",2,,29,0
2020,144901281,127481098,1,5,28,"F",1,,28,0
2020,144901282,127482014,1,5,20,"M",2,,20,0
2020,144897671,127482016,1,4,,"M",2,,,
2020,144897682,127486114,2,4,,"M",0,,,
2020,144897681,127486114,1,4,,"M",0,,,
2020,144897794,127486200,0,,,"",,,,
2020,144897801,127486218,1,5,28,"M",2,,28,0
2020,144897802,127486220,1,4,,"M",2,,,
2020,144897813,127486229,1,4,,"U",0,,,
2020,144901463,127486239,1,4,,"M",2,,,
2020,144897829,127486244,0,,,"",,,,
2020,144897831,127482150,2,4,,"M",0,,,
2020,144897830,127482150,1,4,,"M",0,,,
2020,144901476,127486254,0,,,"",,,,
2020,144897864,127486273,1,5,27,"F",1,,27,0
2020,144897865,127486273,2,5,28,"M",1,,28,0
2020,147554100,129983513,2,4,,"M",2,,,
2020,147554104,129983513,3,4,,"M",2,,,
2020,147554107,129983513,4,5,19,"M",2,,19,0
2020,147554098,129983513,1,4,,"M",2,,,
2020,147554113,129983519,1,4,,"M",2,,,
2020,147554116,129983519,2,5,36,"M",2,,36,0
2020,147554145,129983534,2,4,,"M",1,,,
2020,147554144,129983534,1,4,,"M",1,,,
2020,147554185,129983564,0,,,"",,,,
2020,147554202,129983580,1,4,,"M",0,,,
2020,147560657,129984800,1,4,,"U",0,,,
2020,147560668,129984817,1,4,,"F",2,,,
2020,147560705,129984846,0,,,"",,,,
2020,147558249,129984854,1,4,,"F",0,,,
2020,147560718,129980942,0,,,"",,,,
2020,147560734,129980948,1,5,38,"M",2,,38,0
2020,147560772,129984901,1,5,20,"M",2,,20,0
2020,147560789,129980962,0,,,"",,,,
2020,147560797,129984919,0,,,"",,,,
2020,147560805,129984928,0,,,"",,,,
2020,147560850,129984969,0,,,"",,,,
2020,147560859,129984975,0,,,"",,,,
2020,147560867,129984985,0,,,"",,,,
2020,147558302,129985015,1,4,,"M",2,,,
2020,147558303,129985015,2,4,,"F",2,,,
2020,147560913,129985034,0,,,"",,,,
2020,147560930,129985051,0,,,"",,,,
2020,147558322,129985063,1,4,,"M",0,,,
2020,147560955,129985079,1,5,69,"M",1,,69,0
2020,147558329,129985080,0,,,"",,,,
2020,147560977,129985102,0,,,"",,,,
2020,147560980,129985105,0,,,"",,,,
2020,147561038,129985155,1,4,,"M",0,,,
2020,147558362,129985184,0,,,"",,,,
2020,147561088,129981022,1,5,42,"F",2,,42,0
2020,147558382,129985222,1,4,,"M",1,,,
2020,147561151,129985257,1,4,,"U",0,,,
2020,147561153,129985260,0,,,"",,,,
2020,147561171,129985275,0,,,"",,,,
2020,147561168,129981039,1,4,,"M",2,,,
2020,147561180,129981044,1,5,27,"M",2,,27,0
2020,147561215,129985312,0,,,"",,,,
2020,147561224,129985322,0,,,"",,,,
2020,147561238,129985333,0,,,"",,,,
2020,147558416,129981057,1,5,32,"M",2,,32,0
2020,147561244,129985338,0,,,"",,,,
2020,147561281,129981073,1,4,,"M",2,,,
2020,147561286,129985376,1,5,18,"M",1,,18,0
2020,147558446,129985391,1,4,,"M",2,,,
2020,147558454,129985407,1,5,47,"M",1,,47,0
2020,147561344,129985418,1,5,22,"F",2,,22,0
2020,147561367,129985429,1,5,45,"M",1,,45,0
2020,147561372,129985432,1,5,31,"M",1,,31,0
2020,147561390,129986103,1,4,,"M",2,,,
2020,147561456,129986119,1,5,20,"M",2,,20,0
2020,147561457,129986119,2,5,19,"M",2,,19,0
2020,147561477,129985510,1,5,41,"F",4,,41,0
2020,147561476,129986125,1,4,,"F",2,,,
2020,147561488,129985517,0,,,"",,,,
2020,147561499,129985525,1,5,10,"M",0,,10,0
2020,147561520,129985545,0,,,"",,,,
2020,147561525,129985551,1,5,46,"M",1,,46,0
2020,144902119,127486763,1,5,22,"M",2,,22,0
2020,144902142,127482722,0,,,"",,,,
2020,144902145,127482725,0,,,"",,,,
2020,144898433,127482733,0,,,"",,,,
2020,144902163,127486794,0,,,"",,,,
2020,144898445,127482743,0,,,"",,,,
2020,144898451,127482748,1,4,,"U",0,,,
2020,144898465,127482757,1,5,58,"M",1,,58,0
2020,141863196,124694776,1,4,,"U",0,,,
2020,141863198,124694776,2,5,22,"M",2,,22,0
2020,144898490,127482773,1,4,,"F",1,,,
2020,141863211,124694785,0,,,"",,,,
2020,141871688,124694794,1,4,,"M",1,,,
2020,141871745,124694827,1,4,,"U",0,,,
2020,141871819,124694870,1,4,,"U",0,,,
2020,141863327,124694877,0,,,"",,,,
2020,141863334,124694884,1,4,,"U",0,,,
2020,141863341,124694892,0,,,"",,,,
2020,141871865,124694903,1,5,42,"M",2,,42,0
2020,141863356,124694909,1,4,,"U",0,,,
2020,141863371,124694923,0,,,"",,,,
2020,141863424,124694969,0,,,"",,,,
2020,141863433,124694985,1,4,,"M",2,,,
2020,141863434,124694985,2,4,,"M",2,,,
2020,141863437,124694985,3,4,,"M",2,,,
2020,141871992,124694995,2,5,45,"M",2,,45,0
2020,141871989,124694995,1,5,35,"F",2,,35,0
2020,141863460,124695010,1,4,,"M",2,,,
2020,141863467,124695016,0,,,"",,,,
2020,141872037,124705326,1,4,,"U",0,,,
2020,141863494,124705326,2,4,,"U",0,,,
2020,141872051,124705333,1,5,33,"M",1,,33,0
2020,141863519,124695063,0,,,"",,,,
2020,144902224,127486857,0,,,"",,,,
2020,144902238,127486870,1,4,,"U",0,,,
2020,144898525,127486871,1,4,,"U",0,,,
2020,144902243,127482811,0,,,"",,,,
2020,141872122,124695093,0,,,"",,,,
2020,141863557,124695099,1,5,37,"M",1,,37,0
2020,141872136,124705395,0,,,"",,,,
2020,141863576,124695118,0,,,"",,,,
2020,141863591,124695130,0,,,"",,,,
2020,141863599,124695135,0,,,"",,,,
2020,141863643,124695167,0,,,"",,,,
2020,141863677,124695191,1,4,,"U",0,,,
2020,141863735,124695255,1,5,24,"F",2,,24,0
2020,141872370,124705594,0,,,"",,,,
2020,141863811,124705620,0,,,"",,,,
2020,141872425,124695339,1,4,,"U",0,,,
2020,141872438,124695349,1,5,48,"M",1,,48,0
2020,141863854,124695359,0,,,"",,,,
2020,141872471,124695364,1,5,33,"M",1,,33,0
2020,141863875,124695374,0,,,"",,,,
2020,141863913,124695409,1,5,26,"M",4,,26,0
2020,141872529,124705734,1,5,49,"M",2,,49,0
2020,141863923,124695416,0,,,"",,,,
2020,141863942,124695428,1,4,,"U",0,,,
2020,141863983,124695458,1,5,60,"M",2,,60,0
2020,141872594,124705806,0,,,"",,,,
2020,141864001,124705841,2,5,25,"M",1,,25,0
2020,141864000,124705841,1,5,23,"F",1,,23,0
2020,141864039,124695506,2,5,25,"F",1,,25,0
2020,141864038,124695506,1,5,27,"M",1,,27,0
2020,141864057,124705871,0,,,"",,,,
2020,141864068,124695529,0,,,"",,,,
2020,141872695,124695553,1,5,34,"M",1,,34,0
2020,144902278,127482838,1,5,33,"M",2,,33,0
2020,141864160,124705933,1,5,17,"M",1,,17,0
2020,141872741,124705933,2,5,13,"M",1,,13,0
2020,141864173,124695617,0,,,"",,,,
2020,141872759,124695623,0,,,"",,,,
2020,141864186,124695634,1,5,23,"M",1,,23,0
2020,141864200,124695646,1,5,21,"F",1,,21,0
2020,141864208,124695655,1,4,,"U",0,,,
2020,141864225,124705985,1,5,23,"M",1,,23,0
2020,141864241,124705996,1,4,,"U",0,,,
2020,144898572,127482844,2,5,23,"M",2,,23,0
2020,141864262,124706016,2,5,34,"M",1,,34,0
2020,141864261,124706016,1,5,21,"M",1,,21,0
2020,144898570,127482844,1,5,19,"M",2,,19,0
2020,144898592,127486922,1,4,,"U",0,,,
2020,144902312,127482857,0,,,"",,,,
2020,144902321,127482862,1,5,64,"M",2,,64,0
2020,144898623,127482880,1,4,,"M",1,,,
2020,144898619,127482883,0,,,"",,,,
2020,144902347,127482890,0,,,"",,,,
2020,144898643,127486962,1,5,21,"M",2,,21,0
2020,144898652,127482905,1,5,23,"M",1,,23,0
2020,144898654,127482905,2,5,24,"M",1,,24,0
2020,144898658,127482908,0,,,"",,,,
2020,144902377,127486986,1,5,45,"M",1,,45,0
2020,144902384,127482920,0,,,"",,,,
2020,144898675,127486997,0,,,"",,,,
2020,144898683,127487005,0,,,"",,,,
2020,144898688,127482943,0,,,"",,,,
2020,144898692,127482946,1,5,36,"M",1,,36,0
2020,144902421,127482955,1,5,21,"M",1,,21,0
2020,144898716,127482965,0,,,"",,,,
2020,144902431,127482967,0,,,"",,,,
2020,144902436,127482975,0,,,"",,,,
2020,144898730,127482977,0,,,"",,,,
2020,144898732,127482980,1,4,,"U",0,,,
2020,144902452,127487054,0,,,"",,,,
2020,141871649,124694771,0,,,"",,,,
2020,141863199,124694778,1,5,58,"M",2,,58,0
2020,141863225,124694799,0,,,"",,,,
2020,141863366,124694918,1,5,19,"M",2,,19,0
2020,141871899,124705212,1,4,,"U",0,,,
2020,141863379,124705218,0,,,"",,,,
2020,141863398,124694942,0,,,"",,,,
2020,141863400,124694946,0,,,"",,,,
2020,141871970,124705269,1,5,30,"F",2,,30,0
2020,141871987,124694992,1,5,20,"M",2,,20,0
2020,141863454,124695005,0,,,"",,,,
2020,141863463,124695012,0,,,"",,,,
2020,141863492,124695037,1,4,,"M",2,,,
2020,141863507,124695048,2,5,16,"M",1,,16,0
2020,141863505,124695048,1,5,15,"M",2,,15,0
2020,141863521,124695066,1,5,40,"F",2,,40,0
2020,141872099,124705363,0,,,"",,,,
2020,141872135,124695106,1,4,,"M",0,,,
2020,141863574,124695114,0,,,"",,,,
2020,141872200,124705453,0,,,"",,,,
2020,141863616,124695151,0,,,"",,,,
2020,141863622,124705466,1,5,49,"M",1,,49,0
2020,141863623,124705466,2,5,30,"F",1,,30,0
2020,141872249,124695177,1,5,23,"F",1,,23,0
2020,141872250,124695177,2,5,24,"M",2,,24,0
2020,141863668,124695183,1,5,54,"M",1,,54,0
2020,141863686,124705520,0,,,"",,,,
2020,141863700,124695209,1,4,,"U",0,,,
2020,141863702,124695209,2,4,,"U",0,,,
2020,141863708,124695216,1,5,24,"M",2,,24,0
2020,141863709,124695216,2,4,,"F",2,,,
2020,141863725,124695235,0,,,"",,,,
2020,141863728,124695243,0,,,"",,,,
2020,141863733,124695254,0,,,"",,,,
2020,141863769,124695289,0,,,"",,,,
2020,141863781,124695301,1,4,,"M",0,,,
2020,141863827,124695337,1,4,,"U",0,,,
2020,141872434,124695347,0,,,"",,,,
2020,141863852,124695358,0,,,"",,,,
2020,141863862,124695365,1,4,,"U",0,,,
2020,141863888,124695383,2,4,,"M",2,,,
2020,141863887,124695383,1,4,,"M",2,,,
2020,141863910,124705723,0,,,"",,,,
2020,141872531,124695413,0,,,"",,,,
2020,141863960,124695442,1,5,21,"M",1,,21,0
2020,141872575,124695455,0,,,"",,,,
2020,141872581,124705792,0,,,"",,,,
2020,141872593,124695462,0,,,"",,,,
2020,141872649,124695489,1,5,22,"F",2,,22,0
2020,141864053,124695516,3,4,,"U",0,,,
2020,141864052,124695516,2,4,,"U",0,,,
2020,141864051,124695516,1,5,19,"M",2,,19,0
2020,141864062,124695522,0,,,"",,,,
2020,141864077,124695537,0,,,"",,,,
2020,141864104,124695561,1,5,21,"M",1,,21,0
2020,141864105,124695561,2,5,18,"M",1,,18,0
2020,141872701,124695567,1,5,25,"M",2,,25,0
2020,141864130,124695584,1,5,40,"F",1,,40,0
2020,141864131,124695584,2,5,36,"M",1,,36,0
2020,141864145,124695590,1,4,,"U",0,,,
2020,141864158,124695602,1,5,29,"M",2,,29,0
2020,141864168,124705939,0,,,"",,,,
2020,141872754,124705944,0,,,"",,,,
2020,141864178,124695627,2,5,27,"F",2,,27,0
2020,141872767,124695627,3,5,19,"F",2,,19,0
2020,141872765,124695627,1,5,20,"F",2,,20,0
