"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2020,146653767,151688035,21,48311564
2020,146653801,151688074,18,48306702
2020,145840933,150857613,24,47922243
2020,145840942,150857632,20,47922247
2020,145841017,150857705,21,47922268
2020,145841014,150857707,21,47922265
2020,145841017,150857707,25,47922267
2020,145841014,150857705,25,47922264
2020,145841269,150857967,24,47922344
2020,145841269,150857968,24,47922343
2020,145841267,150857967,18,47920888
2020,145841267,150854872,24,47920889
2020,145841267,150857968,24,47922341
2020,145841269,150854872,24,47922342
2020,145841433,150858126,24,47922397
2020,145656660,150609925,25,47844043
2020,145656661,150609925,3,47844046
2020,145656661,150609924,25,47844045
2020,145656660,150609924,3,47844044
2020,145656712,150619973,18,47844050
2020,145656750,150620005,15,47844055
2020,145656802,150620074,24,47848240
2020,145656802,150620075,24,47848241
2020,145656812,150616245,24,47848250
2020,145656812,150620090,24,47848251
2020,145656812,150620091,24,47848252
2020,145656915,150616354,18,47844105
2020,145656915,150616355,18,47844106
2020,145656914,150616354,18,47848292
2020,145656914,150616355,18,47844104
2020,145657035,150616485,1,47844135
2020,145661649,150616619,24,47848363
2020,145657169,150616619,16,47848362
2020,145661724,150616700,1,47848371
2020,145661770,150616743,24,47848377
2020,145661770,150616744,24,47848378
2020,145657297,150616830,21,47844194
2020,145661875,150616840,25,47848405
2020,145661878,150616840,16,47848409
2020,145661878,150616841,25,47848407
2020,145661875,150616841,16,47848406
2020,145657454,150617186,3,47844218
2020,145662216,150617216,21,47848470
2020,145662351,150617380,4,47844232
2020,144314563,149146519,18,47210169
2020,144314582,149146539,18,47210182
2020,144314600,149146557,18,47210193
2020,144314600,149146556,18,47210192
2020,144314613,149146563,18,47210205
2020,144314648,149146606,18,47210245
2020,144314656,149146612,18,47199184
2020,144312829,149143552,18,47199204
2020,144312830,149143552,18,47199205
2020,144312845,149143567,24,47199218
2020,144317919,149143639,18,47199287
2020,144314765,149146743,18,47210359
2020,144314788,149143685,18,47210389
2020,144314804,149143697,18,47210401
2020,144314830,149143725,18,47210421
2020,144318027,149143747,18,47199384
2020,144314859,149146830,18,47210445
2020,144318085,149143828,3,47210494
2020,144314984,149143904,18,47199521
2020,144314996,149143919,18,47210566
2020,144315009,149143935,18,47210584
2020,144315014,149146982,18,47199563
2020,144315035,149143960,24,47210617
2020,144315034,149143960,24,47210615
2020,144315036,149143960,18,47210618
2020,144318298,149144009,18,47210667
2020,144315090,149147061,18,47210688
2020,144318337,149144046,18,47199651
2020,144315109,149147076,18,47210707
2020,144315128,149144068,15,47210724
2020,144315146,149144083,18,47210734
2020,144318393,149147140,18,47199686
2020,144315166,149147141,18,47210748
2020,144318407,149147158,18,47199695
2020,144318416,149147167,18,47199703
2020,144318420,149144115,18,47199704
2020,144315252,149147211,18,47199720
2020,144318489,149147252,18,47199763
2020,144315322,149147285,18,47210859
2020,144315332,149147299,1,47210869
2020,144315333,149147300,1,47199799
2020,144315332,149147300,1,47210870
2020,144315333,149147299,1,47210875
2020,144315357,149144270,18,47210905
2020,144318578,149144281,1,47199845
2020,144315389,149147359,18,47199869
2020,144315418,149147405,1,47210985
2020,144315432,149144360,24,47210999
2020,144315432,149147420,24,47211002
2020,144315432,149147419,24,47211001
2020,144315432,149147417,24,47211000
2020,144318707,149144423,18,47211034
2020,144315489,149144423,18,47199973
2020,144315499,149147485,18,47211044
2020,144315506,149144432,18,47211050
2020,144315594,149147584,18,47211132
2020,144315598,149147588,26,47211136
2020,144318809,149144531,27,47200065
2020,144318816,149144537,14,47211142
2020,144315629,149144572,18,47211170
2020,144318903,149147664,18,47200148
2020,144315675,149144636,18,47200166
2020,144318949,149147705,18,47200198
2020,145839663,150856292,1,47921945
2020,145837009,150853896,24,47920657
2020,145837008,150853895,24,47920653
2020,145837008,150853896,24,47920654
2020,145837009,150853895,24,47920656
2020,145837008,150853897,24,47920655
2020,145837009,150853897,24,47920658
2020,145839752,150853961,1,47920672
2020,145839763,150853984,1,47921982
2020,145840465,150854485,19,47920791
2020,145840469,150854485,16,47922150
2020,145840514,150857176,1,47922155
2020,145840530,150857189,3,47922158
2020,145837637,150857355,24,47920815
2020,145837665,150857427,5,47920823
2020,145837663,150857427,4,47920822
2020,145840747,150857427,5,47922204
2020,145840926,150857603,3,47922242
2020,145841061,150857748,18,47920861
2020,145841282,150854878,4,47920894
2020,145661079,150615987,18,47848176
2020,145661079,150615989,24,47848177
2020,145656664,150609931,24,47844047
2020,145656668,150609935,16,47844048
2020,145656752,150620008,14,47844057
2020,145656752,150620006,14,47844056
2020,144316778,149150936,19,47212305
2020,144320252,149150936,17,47216401
2020,144320284,149148839,18,47216432
2020,144320304,149148850,18,47216443
2020,144316809,149150990,18,47216449
2020,144320350,149151027,18,47216487
2020,144316892,149148978,18,47212403
2020,144316895,149151117,18,47216560
2020,144320443,149148985,16,47216563
2020,144320462,149151131,21,47216584
2020,144316933,149151153,24,47216631
2020,144316941,149149032,3,47212463
2020,144316947,149151163,18,47212469
2020,144316950,149149037,18,47212473
2020,144316949,149149037,18,47212472
2020,144316948,149149037,18,47212471
2020,144316951,149149037,18,47212474
2020,144317040,149151311,18,47212547
2020,144317053,149149132,18,47212557
2020,144317077,149149160,18,47212582
2020,144320695,149149168,24,47212586
2020,144317138,149151451,18,47216852
2020,144320773,149149228,24,47212634
2020,144317161,149151489,18,47216895
2020,144317187,149149264,18,47216928
2020,144317205,149151552,18,47216960
2020,144317223,149149303,18,47212699
2020,144317231,149151577,18,47216985
2020,144317257,149149335,18,47212732
2020,144320960,149151646,1,47217051
2020,144317272,149151648,18,47212742
2020,144317275,149151655,18,47212745
2020,144317274,149151655,18,47212744
2020,144320974,149149351,1,47212753
2020,144317278,149149351,3,47212751
2020,144321005,149151693,18,47217090
2020,144317314,149151710,18,47212786
2020,144321031,149151716,18,47217112
2020,144321046,149151726,18,47217124
2020,140646122,145527211,16,45571653
2020,140640761,145527273,3,45570531
2020,140640773,145527285,18,45570537
2020,140646194,145527285,18,45571674
2020,140646207,145530637,14,45570544
2020,140646206,145530636,14,45571678
2020,140646206,145530637,25,45571677
2020,140646207,145530636,25,45571679
2020,140640826,145527335,3,45570551
2020,140646236,145530677,1,45571681
2020,140640877,145527391,19,45571687
2020,140640879,145527405,24,45571690
2020,140646315,145527434,1,45571696
2020,140646315,145527432,25,45571695
2020,140640912,145527434,25,45570567
2020,140640912,145527432,1,45570568
2020,140640913,145530760,25,45571697
2020,140640913,145530761,21,45570569
2020,140646319,145530760,21,45571699
2020,140646319,145530761,25,45571698
2020,140640936,145530782,7,45571701
2020,140640999,145530842,16,45570588
2020,140641008,145530850,24,45570593
2020,140641012,145527537,4,45570594
2020,140646429,145527544,4,45570599
2020,140641056,145527576,24,45571726
2020,140641056,145530889,24,45571725
2020,140641070,145527583,16,45570608
2020,140641076,145527589,16,45570609
2020,140641080,145527595,21,45570610
2020,140309368,145187956,18,45427353
2020,140309384,145187970,19,45427367
2020,140309411,145188003,24,45427386
2020,140309412,145188003,24,45427387
2020,140309357,145187944,18,45427342
2020,140309365,145187955,18,45427349
2020,140309374,145187961,18,45427358
2020,140309397,145187985,18,45427375
2020,140309406,145187998,18,45427383
2020,140309341,145187931,18,45427316
2020,140309394,145187983,24,45427372
2020,140309362,145187946,1,45427345
2020,140309362,145187947,24,45427347
2020,140309435,145188023,1,45427402
2020,140309438,145189976,18,45427405
2020,140309431,145189974,18,45431360
2020,147785300,152771974,18,48768636
2020,147785321,152777327,16,48768642
2020,147785331,152777337,1,48768650
2020,147785331,152777339,1,48768652
2020,147785331,152777338,1,48768651
2020,147785375,152772048,24,48768671
2020,147785407,152777457,24,48768677
2020,147785499,152777570,4,48768711
2020,147785520,152777592,16,48768718
2020,147785544,152772155,9,48768728
2020,147785543,152772155,9,48764836
2020,147785542,152772155,21,48764835
2020,147785547,152777622,3,48768730
2020,147785570,152777647,1,48768740
2020,147785569,152777647,1,48768739
2020,147785579,152777650,24,48768745
2020,147785578,152777650,24,48768744
2020,147785580,152772171,24,48768747
2020,147787923,152777682,24,48764842
2020,147785612,152777687,1,48768762
2020,147785617,152777692,16,48768763
2020,147785653,152777735,21,48768775
2020,147785656,152772212,24,48768777
2020,147785652,152772212,24,48768774
2020,147785654,152772212,24,48768776
2020,147785659,152777740,18,48768779
2020,140641082,145527597,24,45570611
2020,140641062,145527579,21,45570606
2020,140646459,145530898,21,45571730
2020,140641062,145530898,25,45570605
2020,140646459,145527579,25,45570607
2020,140641142,145527646,16,45570623
2020,140641175,145530997,21,45571736
2020,140641181,145527674,18,45571743
2020,140646558,145531010,24,45570636
2020,140641222,145531059,3,45571764
2020,140641228,145531064,24,45571773
2020,140641249,145531084,1,45571777
2020,140641250,145531083,16,45570653
2020,140641302,145527820,21,45570668
2020,140646681,145527821,21,45571797
2020,140646681,145527820,25,45571796
2020,140641302,145527821,25,45570667
2020,140646693,145527846,3,45571802
2020,140641337,145527856,24,45570681
2020,140641343,145527861,1,45570684
2020,140641351,145531154,9,45570690
2020,140641358,145527870,25,45570696
2020,140641353,145527870,21,45570694
2020,140641353,145531160,25,45570692
2020,140641358,145531160,21,45570697
2020,140641379,145527884,25,45570706
2020,140641379,145527883,3,45570707
2020,140646726,145527884,3,45571819
2020,140646726,145527883,25,45571818
2020,140646739,145527896,1,45571827
2020,140646739,145527897,1,45571828
2020,140641412,145527914,26,45570719
2020,140641410,145527917,18,45571842
2020,140641424,145527925,13,45570725
2020,140641422,145527925,4,45570724
2020,140641429,145527930,24,45570730
2020,140641436,145531216,16,45570732
2020,140641450,145527956,4,45570734
2020,140646794,145527957,18,45570735
2020,140646815,145531260,3,45571860
2020,140641500,145531279,25,45571866
2020,140641500,145527995,21,45570749
2020,140641498,145527995,25,45571865
2020,140641501,145527995,5,45570751
2020,140641501,145531279,5,45570750
2020,140641498,145531279,21,45570747
2020,140309391,145187982,18,45427371
2020,140309361,145187948,18,45427346
2020,140309375,145187962,24,45427360
2020,140645958,145530444,24,45571622
2020,140646051,145527141,3,45571638
2020,140646049,145527141,25,45570510
2020,140646051,145530531,25,45571637
2020,140646049,145530531,3,45571636
2020,140640824,145527338,9,45570549
2020,140640835,145527347,12,45570556
2020,140646366,145527480,17,45570582
2020,140640958,145527480,25,45571705
2020,140646366,145527481,25,45571704
2020,140640958,145527481,5,45570583
2020,140640973,145527493,21,45571707
2020,140646395,145530838,5,45571711
2020,140641022,145530860,16,45570598
2020,140641093,145527607,15,45570612
2020,140641127,145530944,24,45570616
2020,140641127,145530945,24,45571732
2020,140641172,145530993,18,45570629
2020,140646611,145531062,18,45571768
2020,140641303,145531117,17,45571798
2020,140641314,145527832,1,45571799
2020,140641322,145527832,16,45570676
2020,140641316,145527827,16,45570674
2020,140641322,145527825,1,45570675
2020,140641319,145531120,16,45571800
2020,140641314,145527827,1,45570671
2020,140641314,145531120,22,45570672
2020,140641319,145527825,20,45571801
2020,140641316,145527825,1,45570673
2020,140646737,145531174,17,45571826
2020,140646737,145527894,25,45571824
2020,140646735,145527894,5,45571822
2020,140646735,145531174,25,45570708
2020,140641394,145531190,3,45570709
2020,140641417,145527923,18,45570722
2020,140646760,145527923,18,45571845
2020,140646788,145531234,24,45571852
2020,139699865,144572051,18,45130639
2020,139699882,144576004,24,45121273
2020,139703646,144576028,18,45121298
2020,139699908,144572078,18,45130680
2020,139703735,144576109,18,45131370
2020,139699970,144576143,18,45130729
2020,139699990,144576166,18,45130743
2020,139703777,144576166,18,45131415
2020,139703776,144576166,18,45131413
2020,139703806,144572169,18,45131439
2020,139700045,144576228,18,45130800
2020,139700167,144572294,18,45130899
2020,139700190,144572313,17,45130910
2020,139700195,144572321,18,45131588
2020,139700216,144572346,18,45130931
2020,139700216,144572347,1,45130932
2020,139704036,144576437,18,45131638
2020,139700254,144572378,18,45130978
2020,139700268,144572389,18,45130993
2020,139700269,144576514,18,45130994
2020,139700289,144576545,3,45131011
2020,139700316,144572449,18,45131032
2020,139700328,144572462,18,45131037
2020,139700348,144576704,18,45131059
2020,139700354,144576725,21,45131064
2020,139700419,144576838,24,45131124
2020,139704522,144572672,18,45132078
2020,139704523,144572672,18,45132079
2020,140639835,145526356,24,45570348
2020,140639910,145524896,18,45570369
2020,140640003,145524956,18,45571531
2020,140645573,145530029,9,45571550
2020,140645569,145530027,9,45571548
2020,140645569,145530030,9,45571549
2020,140645573,145530028,9,45570405
2020,140645573,145530027,9,45571551
2020,140645569,145530028,9,45571547
2020,140645745,145530217,17,45571590
2020,140645754,145530223,24,45571592
2020,140640404,145530277,25,45570462
2020,147788442,152772684,1,48764985
2020,147782721,152771977,24,48764772
2020,147782721,152771976,24,48764771
2020,147782726,152771979,19,48764775
2020,147786635,152773025,16,48765061
2020,147788938,152778930,24,48769040
2020,147788938,152778929,18,48769039
2020,147788935,152778931,5,48765094
2020,146506735,151538064,18,48240428
2020,146506735,151538063,1,48244747
2020,146506742,151540580,18,48244756
2020,146506740,151538067,18,48244753
2020,146506742,151538067,18,48244759
2020,146506742,151538068,18,48244760
2020,146506740,151538066,18,48244751
2020,146506742,151538065,18,48244757
2020,146506740,151538068,18,48240429
2020,146506740,151538065,18,48244750
2020,146506740,151540580,18,48244748
2020,146506742,151538066,18,48244758
2020,146506750,151540590,18,48244763
2020,146506753,151540592,22,48240442
2020,146506753,151540594,18,48244764
2020,146509058,151538114,18,48240463
2020,146506803,151538137,18,48240481
2020,146506832,151540666,18,48240508
2020,146509160,151538243,18,48240548
2020,146506903,151538264,18,48240554
2020,146506916,151538271,18,48244889
2020,146506916,151538272,18,48244890
2020,146509195,151538280,24,48240573
2020,146506930,151538286,18,48244906
2020,146506930,151538287,18,48244908
2020,146506945,151538304,18,48244918
2020,146506952,151538310,18,48240592
2020,146507025,151540820,18,48240629
2020,146507048,151540830,18,48240642
2020,146509325,151538479,18,48245092
2020,146507130,151538495,3,48245106
2020,146507135,151540891,18,48245112
2020,146507135,151540892,18,48245113
2020,146507143,151538503,18,48245118
2020,146507156,151540919,18,48245134
2020,146507170,151538533,18,48245149
2020,146509384,151538533,18,48240751
2020,146507170,151538534,18,48245151
2020,146509384,151538534,18,48245148
2020,146507176,151538542,18,48245157
2020,146509415,151538567,18,48245179
2020,146509415,151538568,18,48245180
2020,146509415,151538571,18,48245184
2020,146509415,151538569,18,48245181
2020,146509427,151540978,18,48240799
2020,146509433,151540982,24,48245201
2020,146509436,151540987,18,48240806
2020,146509446,151538595,18,48240817
2020,146507234,151538605,18,48245217
2020,146507243,151541006,24,48245225
2020,146507243,151541008,24,48245226
2020,146507275,151541036,24,48245265
2020,146507275,151538639,24,48245262
2020,146507275,151541034,24,48240845
2020,146507275,151541033,24,48240844
2020,146507275,151541032,24,48245263
2020,146507275,151541035,24,48245264
2020,146507313,151538681,18,48245310
2020,146507326,151538694,18,48245325
2020,146507363,151538737,18,48245370
2020,146507370,151541115,18,48245376
2020,146507370,151541114,18,48245375
2020,146507372,151538745,18,48245377
2020,146507395,151541144,18,48240943
2020,146506094,151537342,18,48239707
2020,146506094,151537343,18,48239708
2020,146506190,151534949,18,48244178
2020,146506203,151537482,18,48244197
2020,146506215,151537493,18,48244212
2020,146506214,151537493,18,48244211
2020,146506262,151540026,18,48244249
2020,146506265,151540027,18,48239880
2020,146506266,151537553,18,48244252
2020,146506274,151540041,18,48244261
2020,146508558,151540041,18,48239890
2020,146506291,151537570,16,48244277
2020,146506295,151540060,18,48244282
2020,146508588,151537578,20,48239915
2020,146508600,151540073,18,48239931
2020,146508598,151540073,18,48239929
2020,146506344,151537620,18,48239957
2020,146506355,151540123,18,48244350
2020,146508636,151540123,18,48244357
2020,146506355,151540126,18,48244354
2020,146508636,151540126,18,48244360
2020,146508653,151540153,24,48244373
2020,146506376,151540153,24,48244377
2020,146506371,151540153,24,48240031
2020,146506372,151540153,24,48244375
2020,146506374,151540153,24,48244376
2020,146506419,151537679,24,48244438
2020,146506462,151537741,18,48244489
2020,146508841,151537844,18,48244547
2020,146508847,151540387,18,48240202
2020,146506579,151540394,9,48244561
2020,146506590,151540405,24,48244568
2020,146508871,151540407,18,48240234
2020,146508869,151540406,18,48240229
2020,146508871,151537863,18,48244579
2020,146508868,151540407,18,48240227
2020,146508868,151540406,18,48240226
2020,146508873,151540407,18,48240238
2020,146508869,151537863,18,48240228
2020,146506591,151537863,18,48244569
2020,146506591,151540406,18,48244570
2020,146508871,151540406,18,48244580
2020,146508873,151540406,18,48244584
2020,146506591,151540407,18,48240220
2020,146508868,151537863,18,48240223
2020,146508869,151540407,18,48240231
2020,146508873,151537863,18,48240237
2020,146506625,151537901,18,48244620
2020,146506625,151537902,18,48244621
2020,146506674,151540532,18,48240364
2020,146508983,151540548,18,48244712
2020,146506701,151538017,18,48240385
2020,146509000,151540570,18,48240402
2020,146506722,151540571,18,48244734
2020,146506755,151540595,18,48244766
2020,146506755,151540596,18,48244767
2020,146506765,151540608,18,48244780
2020,146506765,151540609,18,48244781
2020,146506814,151538150,24,48244818
2020,146509114,151538180,18,48240519
2020,146506860,151540689,18,48244865
2020,146509130,151538199,27,48240534
2020,146506884,151538236,18,48244876
2020,146506889,151538240,18,48244880
2020,146509299,151540858,18,48240670
2020,146509306,151540860,18,48240678
2020,146507112,151538477,18,48245090
2020,146509340,151540885,18,48240708
2020,146507134,151540890,18,48245111
2020,146507140,151540898,18,48245116
2020,146507144,151540901,18,48245119
2020,146507147,151538511,18,48240728
2020,146507147,151538509,18,48240726
2020,146507147,151538510,18,48240727
2020,146507147,151538508,18,48240724
2020,146509374,151538521,18,48240741
2020,146507220,151540985,18,48245204
2020,146509468,151538616,18,48245236
2020,146507248,151538616,18,48240829
2020,146507246,151538616,18,48245232
2020,146506453,151540254,18,48240121
2020,146508747,151540269,18,48240152
2020,146506467,151540269,18,48244496
2020,146508745,151540269,18,48240150
2020,146508746,151540269,18,48240151
2020,146506483,151540285,18,48244512
2020,146506494,151537767,19,48244519
2020,146506559,151540372,17,48244539
2020,146506563,151540382,24,48244545
2020,146506585,151537859,24,48240210
2020,146506600,151537868,18,48240239
2020,146508872,151537868,27,48244582
2020,146508888,151540432,24,48240253
2020,146508893,151540437,18,48240256
2020,146506620,151540451,3,48240281
2020,146508914,151540455,24,48240285
2020,146508914,151537895,24,48240287
2020,146508914,151540456,24,48240286
2020,146506629,151537914,18,48240309
2020,146506629,151537916,18,48244635
2020,146506629,151537915,18,48244633
2020,146506629,151537912,18,48240306
2020,146506629,151537913,18,48240307
2020,146506795,151540634,27,48244805
2020,146506809,151540650,3,48244812
2020,146506836,151538172,18,48240515
2020,146509180,151540741,18,48244891
2020,146506923,151538277,18,48240567
2020,146506929,151540761,18,48244904
2020,146506935,151540766,18,48244910
2020,146506944,151540771,18,48244917
2020,146506962,151540783,18,48244932
2020,146509225,151538331,18,48244943
2020,146509241,151538349,18,48240613
2020,146507008,151540808,18,48244982
2020,146507026,151538379,18,48240630
2020,146509269,151540835,18,48240646
2020,146507055,151540839,18,48245024
2020,146507055,151540838,18,48245026
2020,146509296,151538441,18,48240666
2020,146507090,151540862,18,48245067
2020,146507101,151538467,18,48240684
2020,146507223,151538591,18,48240808
2020,146507240,151538608,18,48240825
2020,146507252,151541014,18,48245237
2020,146507298,151541052,9,48245293
2020,146507298,151541054,18,48240870
2020,146507294,151541054,18,48240866
2020,146507294,151541052,9,48245290
2020,146507298,151538667,18,48245295
2020,146507294,151538667,18,48240867
2020,146507343,151541093,18,48240906
2020,146509546,151541097,18,48240913
2020,146509569,151538752,18,48240931
2020,146509569,151541127,18,48240930
2020,146509589,151538771,18,48240951
2020,146509590,151538771,18,48240952
2020,146509591,151538771,18,48240953
2020,146653757,151688023,18,48306664
2020,146653764,151688030,18,48306671
2020,146653710,151690439,19,48311508
2020,146653710,151690440,19,48306619
2020,146663391,151690440,19,48311502
2020,146663391,151690439,19,48311503
2020,146653723,151690484,17,48311533
2020,146663463,151688016,17,48306661
2020,146663482,151690536,18,48311574
2020,149393509,154386962,23,49471634
2020,149390052,154387430,5,49469349
2020,149389118,154386378,3,49471397
2020,149389292,154381799,24,49469124
2020,149389293,154381799,24,49469125
2020,149393313,154381917,24,49471535
2020,149393313,154381918,24,49471536
2020,149393313,154381916,24,49471534
2020,149393355,154386805,15,49471560
2020,149394765,154383471,21,49472000
2020,146509539,151541091,24,48245338
2020,146509541,151541091,18,48240904
2020,146509542,151541091,18,48240905
2020,146509540,151541091,18,48240903
2020,146507381,151541126,18,48245386
2020,146507397,151538764,18,48245399
2020,144314537,149146488,18,47210141
2020,144314553,149146500,18,47210157
2020,144312691,149146518,18,47199081
2020,144312691,149146516,18,47199078
2020,144312691,149146517,18,47199080
2020,144314588,149143451,18,47210184
2020,144312734,149143460,3,47199115
2020,144312785,149143514,18,47199172
2020,144314663,149143533,18,47210260
2020,144314700,149146671,18,47210294
2020,144314711,149146678,18,47210305
2020,144317925,149146715,24,47210340
2020,144317927,149146715,24,47199294
2020,144317927,149146716,24,47210341
2020,144317925,149146716,24,47199293
2020,144314754,149146730,18,47210350
2020,144314772,149143673,24,47210366
2020,144314774,149146750,24,47210370
2020,144314772,149146750,24,47210365
2020,144314772,149146749,24,47210364
2020,144314774,149146748,24,47210368
2020,144314774,149143673,24,47210371
2020,144314774,149146749,24,47210369
2020,144314772,149146748,24,47210363
2020,144318018,149143739,18,47199376
2020,144314875,149146843,18,47210457
2020,144316928,149149024,3,47212451
2020,144318092,149146873,18,47199444
2020,144314959,149143870,18,47199488
2020,144318142,149146925,18,47199492
2020,144318143,149146925,18,47199494
2020,144318152,149146927,18,47199502
2020,144318180,149143900,18,47199523
2020,144314991,149143916,18,47210560
2020,144318197,149146952,18,47210563
2020,144318197,149146953,18,47199537
2020,144318197,149146950,18,47210562
2020,144315006,149146976,27,47199556
2020,144315017,149143945,18,47210594
2020,144318234,149146987,3,47199565
2020,144315023,149146993,18,47210605
2020,144318271,149143980,18,47210643
2020,144315052,149147016,18,47210651
2020,144318282,149147019,21,47199603
2020,144315060,149143994,18,47210659
2020,144315149,149147133,17,47210736
2020,144315153,149147134,18,47210738
2020,144315213,149147179,1,47210780
2020,144315277,149144172,18,47210828
2020,144320653,149151336,18,47216777
2020,144315313,149144215,18,47210852
2020,144315314,149144215,18,47210853
2020,144321038,149149401,18,47217116
2020,144318538,149147307,1,47199801
2020,144315340,149144247,15,47199805
2020,144318548,149144248,25,47199815
2020,144315340,149144243,25,47199808
2020,144315340,149144248,15,47199806
2020,144318548,149144247,15,47210882
2020,144315341,149144243,15,47199809
2020,144318548,149144243,15,47199814
2020,144315341,149144247,25,47210881
2020,144315341,149144248,15,47199811
2020,144315354,149144268,24,47210897
2020,144318618,149144314,18,47199885
2020,144318618,149147367,18,47199887
2020,144318653,149147406,19,47199933
2020,144315423,149147409,21,47210989
2020,144315440,149144367,24,47211010
2020,144318677,149144379,18,47211016
2020,144315484,149144422,18,47211031
2020,144315501,149147484,18,47211045
2020,144315500,149147484,18,47211043
2020,144315502,149147484,18,47211046
2020,144315504,149147484,18,47211048
2020,144315556,149147544,18,47200028
2020,144317331,149151735,18,47212802
2020,144321079,149149438,18,47217162
2020,144318852,149144567,18,47211167
2020,144318866,149144579,18,47200106
2020,144318871,149144586,18,47200110
2020,144318899,149144611,18,47200143
2020,144318899,149144612,18,47200144
2020,144315725,149147725,18,47200222
2020,144315725,149144696,18,47200221
2020,144319000,149147754,18,47200254
2020,144319028,149147776,18,47211304
2020,144319039,149144760,18,47200283
2020,144319043,149144764,18,47200287
2020,144315786,149147798,18,47211328
2020,144319099,149147822,19,47200332
2020,144315821,149147828,18,47211359
2020,144315828,149144844,27,47211372
2020,144319128,149147838,18,47200345
2020,144319144,149144866,18,47200361
2020,144315849,149147854,18,47211402
2020,144319169,149147873,18,47200391
2020,144319185,149144905,18,47200403
2020,144315903,149147913,18,47211443
2020,144315913,149147925,9,47211457
2020,144319229,149147928,23,47211460
2020,144315921,149147936,18,47211467
2020,144319324,149148022,3,47200523
2020,144316030,149148044,18,47211566
2020,144319355,149150089,18,47200557
2020,144316045,149148058,18,47211582
2020,144316053,149148063,18,47211585
2020,144316092,149150136,15,47211617
2020,144319447,149148127,18,47200644
2020,144319482,149150187,18,47200670
2020,144316165,149148181,19,47211677
2020,144316172,149148191,24,47200703
2020,144316184,149148200,1,47211700
2020,144316190,149150253,18,47211703
2020,144319549,149148224,18,47200727
2020,144316215,149148240,16,47211726
2020,144316224,149148253,18,47200754
2020,144316235,149148266,18,47211746
2020,144319598,149150306,18,47200772
2020,144316257,149148286,18,47211764
2020,144316271,149148307,18,47211773
2020,144316296,149148329,1,47211798
2020,144319652,149150371,14,47200820
2020,144316332,149148354,21,47211844
2020,144316346,149148374,18,47211851
2020,144316355,149148382,27,47211858
2020,144316360,149148391,18,47211867
2020,144319751,149150440,18,47200911
2020,144319767,149148453,18,47211908
2020,144316427,149150473,18,47211922
2020,144316432,149150476,18,47200938
2020,144319843,149148515,18,47201008
2020,144319858,149148530,18,47201019
2020,144319857,149148530,18,47201017
2020,144316509,149148555,24,47212013
2020,144316511,149148555,24,47212023
2020,144316510,149150588,24,47212014
2020,144316511,149150588,24,47212019
2020,144316509,149150590,24,47212011
2020,144316510,149150589,24,47212015
2020,144316510,149148555,24,47212018
2020,144316511,149150590,24,47212021
2020,144316511,149150589,24,47212020
2020,144316510,149148554,24,47212017
2020,144316509,149150588,24,47212009
2020,144316509,149150589,24,47212010
2020,144316509,149148554,24,47212012
2020,144316511,149148554,24,47212022
2020,144316510,149150590,24,47212016
2020,144316572,149150660,18,47212101
2020,144316590,149148631,18,47212133
2020,144316625,149150744,18,47201181
2020,144316636,149150767,18,47212184
2020,144316640,149150774,18,47212186
2020,144316639,149150774,18,47201218
2020,144316680,149148742,21,47212223
2020,144320187,149150871,18,47201339
2020,144316728,149148775,18,47212267
2020,144316732,149148775,18,47212268
2020,144316727,149148775,18,47201351
2020,144316734,149148775,18,47212270
2020,144320199,149148775,18,47212271
2020,144316730,149148775,18,47201353
2020,144320204,149150879,18,47216357
2020,144316743,149150886,18,47212279
2020,144316742,149150886,18,47216362
2020,144316744,149148787,18,47212280
2020,144320262,149148822,3,47216409
2020,144316829,149148904,27,47216479
2020,144320419,149151096,18,47216546
2020,144316934,149149028,27,47212458
2020,144316956,149151172,21,47212478
2020,144320515,149151183,18,47216660
2020,144317048,149149120,24,47216767
2020,144320635,149149120,16,47216765
2020,144317075,149151375,24,47212581
2020,144317117,149149201,18,47212608
2020,144320792,149151493,18,47216899
2020,144320797,149149245,18,47216903
2020,144320832,149149270,18,47216942
2020,144320844,149149278,18,47216948
2020,144317200,149151542,18,47212671
2020,144317211,149149293,18,47212684
2020,144317227,149149308,18,47216980
2020,144317233,149151579,18,47216987
2020,144317244,149151589,18,47216993
2020,144320931,149151618,18,47217023
2020,144317301,149151692,18,47212772
2020,144317367,149151782,18,47212844
2020,144321101,149149447,18,47217193
2020,144321101,149151783,18,47217197
2020,144317370,149151782,18,47212848
2020,144317367,149151783,18,47217185
2020,144317370,149149447,18,47212847
2020,144321101,149151782,18,47217195
2020,144317370,149151783,18,47212849
2020,144317367,149149447,18,47212843
2020,145661235,150616208,18,47848226
2020,145661235,150616209,24,47848225
2020,145661331,150620157,21,47848273
2020,145656890,150616324,16,47844094
2020,145661360,150616324,16,47848282
2020,145661499,150616477,21,47848323
2020,145661501,150616477,15,47848325
2020,145657084,150620388,1,47844151
2020,145657310,150620605,1,47848410
2020,145662059,150617038,24,47848450
2020,145657543,150617335,24,47848496
2020,145662309,150617335,24,47844227
2020,145662311,150617335,24,47848499
2020,145657544,150617335,24,47848500
2020,145662310,150617335,24,47848498
2020,145662354,150620842,21,47848508
2020,145662454,150617476,1,47848530
