"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2020,5,124452494,0.003,2,13836666
2020,16,124452494,0.003,2,13836667
2020,1,124452540,0,2,13836675
2020,16,124452540,1,11,13836676
2020,2,132888939,0,2,15751848
2020,5,132888939,0.002,2,15751850
2020,1,132888939,0.004,2,15751849
2020,1,124453568,0.01,1,13836771
2020,5,132889034,0.003,2,15751856
2020,5,132889042,0.003,2,15751862
2020,12,132889042,1,9,15751863
2020,12,124454176,0.26,1,13836847
2020,5,124469867,2,1,13836943
2020,5,124469874,58.2,1,13836948
2020,17,132889309,,,15751885
2020,12,132889313,0.2,1,15751887
2020,5,124469916,14.2,1,13836961
2020,5,124469920,1.1,1,13836966
2020,4,124469920,20,9,13836965
2020,4,132889313,0.2,1,15751886
2020,12,124470390,2.68,1,13837056
2020,5,124470390,6.3,1,13837055
2020,1,124470414,2,1,13837061
2020,5,124470417,10.01,1,13837063
2020,8,124471024,2,9,13837218
2020,5,124471024,0.5,1,13837217
2020,15,124471062,4,9,13837227
2020,17,132889320,,,15751888
2020,12,128871353,0.34,1,14898963
2020,5,128871361,35.9,1,14898968
2020,16,128871364,3.8,1,14898969
2020,5,124470510,1,1,13837085
2020,5,124470519,1,1,13837088
2020,9,124470500,15,9,13837077
2020,1,124470505,3,1,13837081
2020,15,124470541,1,11,13837098
2020,12,128871432,1.2,1,14898988
2020,12,128871448,4,1,14898990
2020,1,128871454,0.8,1,14898993
2020,12,128871459,7.6,1,14898995
2020,1,128871476,0.5,1,14898997
2020,5,128871487,0.1,1,14899001
2020,5,128871491,10,1,14899002
2020,5,124470561,0.05,3,13837106
2020,5,128871498,0.3,1,14899005
2020,5,128871501,2,1,14899006
2020,5,128871504,12.4,1,14899007
2020,5,128871507,3,1,14899008
2020,5,124471205,1,1,13837248
2020,12,124471216,6,1,13837250
2020,12,124471218,3,1,13837252
2020,12,124471223,13,1,13837254
2020,2,124471223,2,1,13837253
2020,5,124471240,2,1,13837258
2020,5,124471247,3,1,13837259
2020,4,124471249,1,1,13837261
2020,4,124471253,2,1,13837263
2020,5,124471278,8,1,13837269
2020,12,123973241,24,1,13749023
2020,5,123973258,0.76,1,13749025
2020,17,123973873,,,13749077
2020,12,123974285,1140,1,13749180
2020,12,124121376,1,1,13771025
2020,15,124121376,8,9,13771026
2020,5,124121388,20.5,1,13771027
2020,5,124121792,248.35,1,13771088
2020,2,124121792,125.52,1,13771086
2020,4,124121792,77.94,1,13771087
2020,4,124121804,2.2,1,13771089
2020,4,124121805,0.6,1,13771090
2020,2,124121832,1.52,1,13771096
2020,5,124121842,18.01,1,13771097
2020,16,124121882,1,9,13771100
2020,5,123429353,1.3,1,13588853
2020,1,123429354,1,9,13588854
2020,5,123429355,1,1,13588855
2020,1,123429366,1.5,1,13588856
2020,2,123429366,1,1,13588857
2020,16,123429375,108,9,13588860
2020,8,123429375,18,9,13588859
2020,5,123429375,1,1,13588858
2020,5,123429376,7,1,13588861
2020,5,123429386,0.6,1,13588862
2020,8,123490382,2,9,13590015
2020,1,123490384,0.1,1,13590016
2020,2,123490387,1.05,1,13590017
2020,5,123490387,0.7,1,13590018
2020,5,123490389,26.15,1,13590019
2020,1,123490390,1,1,13590020
2020,4,123490401,1,1,13590021
2020,4,123490405,2.85,1,13590022
2020,5,123490407,19.2,1,13590023
2020,5,123490416,4,9,13590024
2020,6,123490416,18,5,13590025
2020,16,123490422,65,9,13590027
2020,5,123490422,20.65,1,13590026
2020,12,123552768,0.5,1,13603759
2020,5,123552778,1,1,13603760
2020,16,123552778,2,1,13603761
2020,5,123552799,112,1,13603762
2020,17,123552826,,,13603763
2020,12,127667507,0.6,1,14639069
2020,4,127667507,6.37,1,14639068
2020,12,127667533,0.2,1,14639077
2020,12,127667541,14.2,1,14639078
2020,5,123955607,14.982,2,13742507
2020,5,123985156,8,1,13743110
2020,5,123985178,0.1,1,13743115
2020,5,123985180,62,1,13743116
2020,5,123429423,11,1,13588864
2020,5,123429428,1.1,1,13588866
2020,4,123429428,1,1,13588865
2020,12,123429428,1,1,13588867
2020,5,123429448,2,1,13588868
2020,4,123429460,0.5,1,13588869
2020,5,135127533,1.6,1,16148530
2020,4,135127579,9,9,16148540
2020,5,135127560,3.2,1,16148538
2020,5,135127578,5.876,3,16148539
2020,1,135127591,1.18,1,16148545
2020,12,135127609,0.1,1,16148548
2020,5,135127623,15,1,16148555
2020,3,135127628,1.5,1,16148559
2020,5,135127628,4.5,1,16148558
2020,5,135128941,1.3,1,16148717
2020,5,135128975,2,1,16148719
2020,12,135128024,19,1,16148608
2020,4,135128024,0.09,1,16148607
2020,5,135128939,2,1,16148716
2020,5,135129062,2.1,1,16148730
2020,1,135129065,0.5,1,16148732
2020,4,135129123,2,1,16148746
2020,16,135129123,1,9,16148748
2020,5,135129123,46,1,16148747
2020,4,135129171,44,1,16148751
2020,2,135129183,15.5,1,16148755
2020,8,135129183,1,9,16148756
2020,1,135129183,1,1,16148754
2020,5,135129186,15,1,16148757
2020,5,135129201,13.5,1,16148767
2020,12,135129202,1,9,16148768
2020,1,135129237,2,1,16148775
2020,5,135129302,317,1,16148787
2020,5,135129374,2,1,16148795
2020,5,131751200,11.1,1,15498076
2020,5,131803143,0.001,2,15514064
2020,5,131803147,0.001,2,15514065
2020,1,131803532,10.32,1,15514110
2020,4,123957126,1,1,13742740
2020,17,123959522,0.5,9,13742987
2020,8,123959522,1.5,9,13742986
2020,8,123959524,2,9,13742988
2020,12,123959528,0.5,1,13742989
2020,16,123959528,1,9,13742990
2020,3,123959536,177,1,13742993
2020,18,123959536,,,13742994
2020,5,123959536,969,1,13742992
2020,8,123959539,7.5,9,13742995
2020,5,123959540,0.3,1,13742996
2020,5,123117281,1,3,13486095
2020,17,123425559,,,13588455
2020,5,123425664,13.62,2,13588467
2020,5,123428993,0.3,1,13588830
2020,12,131753025,0.3,1,15498374
2020,4,131753025,0.2,1,15498373
2020,5,131753038,5.1,1,15498377
2020,12,131753066,10,1,15498382
2020,17,131753069,,,15498383
2020,2,131753296,1,1,15498405
2020,12,123552298,0.5,1,13603655
2020,12,123552920,0.5,1,13603769
2020,5,123552929,9.4,1,13603770
2020,5,123552933,1,1,13603772
2020,5,123552939,5.5,1,13603773
2020,5,124468781,0.64,1,13844913
2020,5,124468917,0.2,3,13844937
2020,12,124468929,1,1,13844938
2020,13,124468935,1,1,13844939
2020,2,124468937,9.8,1,13844940
2020,12,124469103,3110,1,13844973
2020,5,124469106,1,9,13844975
2020,5,124469136,1.4,1,13844982
2020,15,124469139,1,9,13844984
2020,5,124469150,0.5,1,13844988
2020,5,124469163,10,1,13844991
2020,5,124469168,1,1,13844992
2020,5,124469183,212.5,1,13844994
2020,5,124469201,1,4,13844998
2020,5,124469210,15,1,13845002
2020,12,124469227,1,1,13845006
2020,4,124469237,10,1,13845009
2020,12,124469237,25,1,13845010
2020,17,124469237,1,1,13845011
2020,2,124469249,1,1,13845012
2020,12,124469266,0.01,1,13845017
2020,5,124469275,1,11,13845018
2020,12,124469279,15.7,1,13845021
2020,4,124469279,1,1,13845020
2020,2,124469279,6.2,1,13845019
2020,15,124469295,6.25,9,13845024
2020,5,124469312,6.1,1,13845025
2020,16,124469312,4,9,13845026
2020,5,124469320,49,1,13845028
2020,2,124469320,0.5,1,13845027
2020,16,124469340,1,9,13845032
2020,5,124469340,1696.25,1,13845031
2020,5,124469353,1.1,1,13845035
2020,4,124469434,8,9,13845048
2020,5,124469536,45.5,1,13845059
2020,5,124469544,466,1,13845061
2020,12,124469560,17,1,13845065
2020,15,124469572,2.5,9,13845072
2020,1,124474621,1,1,13845082
2020,5,124474621,1,1,13845083
2020,5,124474639,2,1,13845088
2020,12,124474639,4.2,1,13845089
2020,12,124474646,1,1,13845092
2020,8,124475236,1,1,13845241
2020,5,124475236,2,3,13845240
2020,5,124475330,15,1,13845258
2020,5,124475357,1.3,3,13845269
2020,1,124475457,0.13,1,13845291
2020,12,123115661,28.8,1,13485835
2020,5,123115667,3,1,13485837
2020,5,123115680,0.5,1,13485838
2020,1,123115689,2,1,13485839
2020,4,123115697,1,1,13485840
2020,17,123115698,11,9,13485841
2020,5,123115706,1,1,13485843
2020,5,123956398,0.68,1,13742639
2020,5,123955291,0,2,13742485
2020,5,123955552,4.086,2,13742502
2020,5,123955554,4.54,2,13742504
2020,5,123956533,7,1,13742662
2020,2,123956534,30,1,13742663
2020,12,123984722,1,1,13743040
2020,15,123984722,4,9,13743041
2020,16,123984738,1,9,13743043
2020,5,123984745,1,1,13743044
2020,5,123985072,5,1,13743089
2020,16,123984770,6,9,13743052
2020,5,123984770,2.09,1,13743050
2020,12,123984770,0.34,1,13743051
2020,12,123984771,3.5,1,13743053
2020,5,123984908,1.3,1,13743073
2020,4,123984913,0.6,5,13743074
2020,5,123985090,6.3,7,13743090
2020,5,123985061,0.5,3,13743088
2020,12,123985113,11,1,13743097
2020,4,123985126,0.5,1,13743100
2020,12,123985239,3.25,1,13743129
2020,5,123955188,3.028,6,13742472
2020,12,123955191,0.002,2,13742473
2020,12,123955961,4.6,1,13742551
2020,5,123955975,2,1,13742557
2020,5,123955976,1.8,1,13742558
2020,5,123955979,21,1,13742559
2020,8,123955983,11,9,13742560
2020,16,123955983,61,9,13742562
2020,12,123955983,2.72,1,13742561
2020,5,123955985,1.5,1,13742563
2020,5,123955987,6.8,1,13742565
2020,1,123955987,0.6,1,13742564
2020,5,123955988,5.6,1,13742566
2020,5,123955990,1,1,13742567
2020,2,123984677,1,1,13743022
2020,5,123984690,4.2,1,13743028
2020,12,123984698,1,1,13743034
2020,12,123984951,0.7,1,13743080
2020,16,123984951,21.4,1,13743081
2020,5,123985005,0.4,3,13743082
2020,5,123985011,3.1,1,13743083
2020,5,123985145,14.95,1,13743106
2020,2,123985165,1,11,13743111
2020,5,123985187,22.68,1,13743119
2020,12,123985199,1.44,1,13743123
2020,5,127644099,0.2,1,14637680
2020,5,127644136,24.6,1,14637681
2020,5,127644144,9,1,14637682
2020,5,127644162,32.4,1,14637683
2020,5,127644171,0.2,1,14637684
2020,5,127644177,6.5,1,14637685
2020,5,127644187,84,1,14637686
2020,5,127644196,0.5,1,14637687
2020,1,127644272,1,1,14637688
2020,1,127644342,0.01,1,14637694
2020,16,127644351,1,9,14637697
2020,12,127644357,0.46,1,14637698
2020,2,127644361,4,9,14637699
2020,5,127644363,1,9,14637701
2020,2,127644363,1,9,14637700
2020,5,127644392,2,9,14637707
2020,12,127644403,4.4,1,14637711
2020,7,127644405,6,9,14637714
2020,12,127644405,0.01,1,14637713
2020,12,122964827,25,1,13427508
2020,5,123984697,10,1,13743033
2020,8,123118988,6.5,9,13486331
2020,5,123118992,0.6,1,13486332
2020,5,123119015,13.9,1,13486333
2020,2,124475461,0.29,1,13845295
2020,4,124475470,20,9,13845299
2020,5,124475497,2.07,1,13845305
2020,1,124475497,2.06,1,13845304
2020,4,124475505,5,9,13845306
2020,5,124475540,1,1,13845311
2020,1,124475546,1.8,1,13845313
2020,4,124475553,2.08,1,13845314
2020,4,124475557,0.02,1,13845317
2020,4,124476089,1,1,13845456
2020,8,124476095,2,9,13845461
2020,5,124476095,15,1,13845460
2020,5,124476105,95,1,13845463
2020,5,124476138,1,1,13845475
2020,5,124476283,1542.5,1,13845490
2020,5,124476287,1.7,1,13845492
2020,5,124476289,1.3,1,13845493
2020,5,124476291,1,1,13845495
2020,5,124476303,1,1,13845498
2020,5,123984785,1,1,13743055
2020,5,123959546,2,1,13742998
2020,5,127644406,35.2,1,14637715
2020,4,127644408,0.1,1,14637716
2020,17,127644408,0.2,1,14637717
2020,12,127644412,0.01,1,14637719
2020,5,127644415,0.7,1,14637721
2020,12,127644537,0.9,1,14637732
2020,5,127644537,1.8,1,14637733
2020,16,127644537,1,9,14637734
2020,5,127654610,21,1,14637742
2020,4,127654612,2,1,14637743
2020,5,127654617,2.3,1,14637744
2020,5,127654627,1,9,14637749
2020,17,127654641,66,1,14637750
2020,5,127654641,34.4,1,14637751
2020,5,127654651,3,1,14637756
2020,2,127654661,2.2,1,14637757
2020,5,127654663,11.9,1,14637759
2020,5,127654669,2.9,1,14637760
2020,5,123985169,3.83,1,13743113
2020,2,123985169,0.26,1,13743112
2020,5,123985176,11.5,1,13743114
2020,16,127666637,1,9,14638910
2020,5,127666649,0.001,2,14638911
2020,5,127666849,0.001,2,14638921
2020,2,127666854,0,2,14638922
2020,5,127666854,0.001,2,14638923
2020,5,127666982,10,1,14638935
2020,5,127666990,3.8,1,14638936
2020,16,127667011,1,9,14638939
2020,5,127667100,1,1,14638949
2020,12,127667244,7,1,14639007
2020,5,127667244,2,1,14639006
2020,2,127667246,0.25,1,14639008
2020,5,127666921,0.001,2,14638931
2020,15,127666921,188,9,14638930
2020,5,127642724,0.038,2,14637618
2020,5,127644327,3,10,14637689
2020,16,127644350,27,9,14637695
2020,5,127642936,1.101,2,14637634
2020,5,127642951,0.001,2,14637635
2020,5,127643359,6.1,1,14637655
2020,5,127643364,8,1,14637656
2020,5,127644350,1,9,14637696
2020,5,127644394,50,1,14637708
2020,5,127644397,1,9,14637709
2020,5,127644401,0.5,1,14637710
2020,15,127644404,26,9,14637712
2020,5,127644411,1.5,1,14637718
2020,5,127644414,0.01,1,14637720
2020,17,127644528,,,14637731
2020,5,127644538,0.9,1,14637735
2020,8,127644538,0.5,9,14637736
2020,4,127654618,7.33,1,14637745
2020,5,127654621,3,1,14637746
2020,4,127654626,2,1,14637748
2020,5,123955424,0.002,2,13742494
2020,5,123955450,0.005,2,13742497
2020,12,123955848,0.5,1,13742531
2020,4,123955848,0.6,1,13742530
2020,5,123955553,2.724,2,13742503
2020,1,123955678,0.003,2,13742513
2020,5,123955678,0.001,2,13742512
2020,5,123957169,2.5,1,13742750
2020,5,123957173,1,9,13742751
2020,5,123984680,0.1,1,13743024
2020,12,123984680,0.7,1,13743023
2020,5,123984688,6.5,3,13743025
2020,12,123984689,3,3,13743026
2020,12,123984689,3,8,13743027
2020,12,123984695,7,1,13743029
2020,15,123985144,2,9,13743104
2020,12,123985144,0.59,1,13743103
2020,13,123985144,6,9,13743105
2020,5,123985396,11,1,13743173
2020,5,132394132,8.5,1,15656024
2020,4,123955902,12.95,1,13742539
2020,1,123955916,0.48,1,13742540
2020,5,123955916,3.06,1,13742541
2020,12,123955916,0.39,1,13742542
2020,12,123955919,19.92,1,13742543
2020,5,123955943,3.71,1,13742544
2020,5,123955948,2.31,1,13742545
2020,5,123956099,3.4,1,13742591
2020,5,123956107,3,1,13742592
2020,5,123984596,,,13743005
2020,5,123984781,3,1,13743054
2020,4,123984795,1,1,13743058
2020,5,123984797,4,1,13743059
2020,5,123984915,3.3,1,13743075
2020,17,123985060,,,13743087
2020,16,123984943,90,9,13743079
2020,5,123984943,7,1,13743077
2020,15,123984943,39,9,13743078
2020,4,123985099,0.1,1,13743092
2020,17,123985100,,,13743093
2020,5,123985104,1,1,13743094
2020,5,123985107,1,1,13743095
2020,5,123985109,0.45,3,13743096
2020,5,123985372,76.864,1,13743166
2020,5,123985373,2.88,1,13743167
2020,5,123985377,0.01,1,13743168
2020,5,123985381,30.23,1,13743169
2020,5,123985389,24.027,3,13743170
2020,5,123985390,11.87,1,13743171
2020,5,123985391,2.5,1,13743172
2020,5,123985698,1,9,13743211
2020,12,123985700,1.3,9,13743213
2020,5,127643849,1,1,14637669
2020,16,127643863,4,9,14637671
2020,5,127643863,26,1,14637670
2020,5,127643907,4,1,14637672
2020,17,127643955,,,14637673
2020,5,127643986,16,1,14637674
2020,5,127643993,44.48,1,14637675
2020,5,127644025,3.5,1,14637676
2020,5,127644026,2,1,14637677
2020,5,127644058,30.8,1,14637678
2020,5,127644068,0.3,1,14637679
2020,5,127667247,3,1,14639009
2020,12,127667249,1,1,14639012
2020,5,127667249,5,1,14639011
2020,5,127667251,2,1,14639014
2020,12,127667253,1,1,14639018
2020,2,127667253,1,1,14639016
2020,5,127667253,17,1,14639017
2020,16,127667255,2,9,14639020
2020,12,127667255,0.2,1,14639019
2020,5,127667256,2,9,14639021
2020,12,127667258,2,1,14639022
2020,5,127667260,1,1,14639024
2020,2,127667264,4.1,1,14639025
2020,13,127667264,16,9,14639026
2020,5,127667268,6,1,14639027
2020,12,127667270,4,1,14639029
2020,5,127667272,1.3,3,14639031
2020,5,127667283,1,1,14639033
2020,2,127667286,1,11,14639034
2020,4,127667288,0.8,1,14639036
2020,5,127667291,3,1,14639037
2020,16,127667293,2.5,9,14639038
2020,5,127667297,1,1,14639041
2020,12,127667298,1,1,14639042
2020,5,127667301,0.01,1,14639043
2020,8,127667339,20,9,14639049
2020,2,127667501,4.1,1,14639066
2020,12,127667501,1.8,1,14639067
2020,17,127667513,,,14639071
2020,4,127667531,40,1,14639076
2020,5,123117820,1,1,13486176
2020,5,123117827,11,1,13486177
2020,8,123117842,1,9,13486178
2020,2,123117849,1,1,13486180
2020,5,123117849,8,1,13486181
2020,12,122496517,5,1,13270983
2020,12,123554719,0.06,1,13601300
2020,4,130285103,2,1,15136795
2020,5,130286964,4.2,1,15137055
2020,5,130258977,12.6,1,15136664
2020,5,130287235,,,15137100
2020,12,130334251,0.5,1,15154462
2020,1,122826069,0,2,13384023
2020,5,122826116,1.589,2,13384031
2020,5,123789523,0.029,2,13664286
2020,5,123814782,1,1,13672485
2020,5,123814821,0.2,1,13672488
2020,5,123814845,11.2,1,13672492
2020,5,123814857,2,1,13672494
2020,5,123814903,2,3,13672497
2020,5,123814974,0.5,1,13672498
2020,17,123814994,,,13672499
2020,5,123815003,2.56,1,13672501
2020,16,123815177,4,9,13672511
2020,5,123815249,8,1,13672515
2020,5,123815308,8,1,13672516
2020,5,123815362,6,1,13672518
2020,5,123815486,3,1,13672523
2020,5,123819788,3.2,1,13677480
2020,5,122826225,0.454,2,13384036
2020,5,123422852,0.004,2,13592802
2020,5,123488624,17,1,13594530
2020,5,123488629,1614,1,13594533
2020,5,123488630,471,1,13594534
2020,5,122825990,0.005,2,13384016
2020,16,127708792,6.3,1,14658696
2020,12,127708817,3,1,14658701
2020,5,127708821,8.1,1,14658707
2020,5,130183071,0.012,2,15135076
2020,5,130183240,0.259,2,15135101
2020,11,130183240,0.004,2,15135100
2020,4,130183280,0.461,2,15135104
2020,5,130184062,0.227,2,15135165
2020,6,130184200,1,9,15135177
2020,8,130184200,12,9,15135176
2020,5,130184419,0.001,2,15135193
2020,1,130184436,0.001,2,15135198
2020,5,130184552,0.005,2,15135202
2020,16,130184554,1,11,15135205
2020,1,130184554,0,2,15135204
2020,5,130287268,3,1,15137105
2020,4,130287273,3,1,15137106
2020,18,130287297,,,15137109
2020,5,130287297,0.5,3,15137108
2020,4,130287297,3,1,15137107
2020,8,130287299,1,9,15137110
2020,8,130287299,40,5,15137111
2020,14,130287299,3,9,15137112
2020,5,130287306,3,1,15137113
2020,5,130287308,30.5,1,15137114
2020,5,130287309,0.001,1,15137115
2020,16,124929549,1,9,13954002
2020,5,130287368,0.3,1,15137123
2020,12,130287368,0.3,1,15137122
2020,12,130287370,1,1,15137124
2020,5,127769261,1,1,14676697
2020,4,127769270,0.25,1,14676698
2020,5,127769273,5,1,14676699
2020,16,127769274,3,1,14676701
2020,5,127769274,1,1,14676700
2020,5,127769282,6.5,1,14676702
2020,5,127769286,145,1,14676705
2020,12,127769301,1,1,14676709
2020,5,123788929,0.004,2,13668496
2020,5,123801602,0.013,2,13664463
2020,1,123815464,8.8,1,13672522
2020,8,127769368,5,9,14676720
2020,5,127769368,0.008,2,14676721
2020,16,123801830,0.001,2,13664485
2020,5,123801830,0.038,2,13664484
2020,5,123815431,6,1,13672520
2020,5,123820458,1,1,13677606
2020,5,123820490,1,1,13677612
2020,1,123820497,3,9,13677613
2020,5,123820501,145,1,13677615
2020,1,132507877,0.001,2,15688535
2020,18,132507915,,,15688545
2020,4,132507915,0,2,15688543
2020,11,132507915,1,9,15688544
2020,1,122204891,0.8,1,13224995
2020,8,122204936,18.5,9,13225007
2020,5,122204936,1,1,13225006
2020,5,132508013,6.44,1,15688553
2020,5,132508109,3.34,1,15688563
2020,10,132508154,1.59,3,15688567
2020,8,132508162,15,9,15688568
2020,5,132508176,1,9,15688571
2020,5,132508207,13.24,1,15688582
2020,5,132508209,1.12,1,15688583
2020,5,132508230,6,1,15688588
2020,12,132508282,14.5,9,15688603
2020,4,132508290,2.15,1,15688607
2020,5,132508290,10.48,1,15688608
2020,5,130951907,42,1,15250599
2020,5,130951915,2,1,15250600
2020,1,130951922,1,1,15250601
2020,4,130953022,9,9,15250811
2020,1,130953030,29.28,1,15250812
2020,12,130953305,1,1,15250881
2020,1,130953316,0.3,1,15250883
2020,16,130953330,1,9,15250887
2020,12,130953330,1,9,15250886
2020,16,130953332,1,9,15250889
2020,5,130953332,3,1,15250888
2020,2,130953333,150,1,15250890
2020,5,131259608,4,1,15361743
2020,5,131259627,1.1,1,15361748
2020,12,131259627,3.5,1,15361749
2020,5,131259692,0.25,3,15361758
2020,5,131259704,4,1,15361760
2020,5,131261419,1,1,15361983
2020,4,131261419,1.8,1,15361984
2020,16,131261554,3.5,9,15361999
2020,1,131261541,0.9,1,15361995
2020,12,131261554,1.42,1,15361998
2020,5,131261569,3,1,15362000
2020,11,131261569,1,9,15362001
2020,8,131261579,4,9,15362002
2020,12,131261579,3.5,1,15362003
2020,1,131261585,0.4,1,15362004
2020,12,131261977,0.4,1,15362079
2020,5,131369784,12.8,1,15390130
2020,5,131369779,5.3,1,15390127
2020,5,131369801,4,1,15390135
2020,5,131480601,0.8,1,15417638
2020,5,131480608,5,1,15417642
2020,5,131480742,164.05,1,15417649
2020,2,131480790,0.001,1,15417651
2020,2,131480811,0.001,1,15417654
2020,5,131480824,2.2,1,15417655
2020,5,131480834,2.3,1,15417656
2020,5,131480836,4.5,1,15417657
2020,5,131481808,1,1,15417794
2020,12,131481808,3,1,15417795
2020,5,131482331,0.007,3,15417877
2020,5,131482535,2.8,1,15417922
2020,5,131482549,1,3,15417924
2020,2,131482558,76.75,1,15417931
2020,4,131482558,12.35,1,15417932
2020,1,131482558,11.85,1,15417930
2020,16,131483086,28,9,15417999
2020,5,131483170,0.9,3,15418005
2020,5,131483187,1,1,15418008
2020,5,131205468,9,1,15331567
2020,5,131205508,2,1,15331572
2020,1,131206278,3.11,1,15331687
2020,1,131206283,1.39,1,15331690
2020,12,131206289,0.4,1,15331692
2020,5,131206292,1,1,15331695
2020,5,131206339,7,1,15331704
2020,5,131210747,2.73,1,15332393
2020,5,131210698,15,1,15332387
2020,5,131210748,2.6,1,15332394
2020,5,131210749,2.38,1,15332395
2020,1,131210756,1,9,15332398
2020,5,131210759,16.1,1,15332400
2020,5,131210762,0.2,1,15332403
2020,5,131210780,4,1,15332409
2020,5,131197615,9,1,15331206
2020,5,131197657,542,1,15331212
2020,8,131178843,1,9,15330209
2020,5,131178843,1,11,15330211
2020,5,131178843,1,9,15330210
2020,12,131178871,7,1,15330212
2020,5,131179517,1,8,15330256
2020,12,131179517,2.84,1,15330254
2020,4,131179517,0.79,1,15330255
2020,4,131197657,9.6,1,15331211
2020,8,131197657,765.6,1,15331213
2020,12,131204611,1,9,15331458
2020,4,131204611,1,9,15331459
2020,5,131205222,1.3,1,15331528
2020,5,131205268,75,1,15331538
2020,4,131205311,2,1,15331547
2020,5,131205723,3.5,1,15331595
2020,5,131205728,2.4,1,15331597
2020,5,131205769,5,1,15331607
2020,1,131205769,5,1,15331605
2020,4,131205769,56,9,15331606
2020,12,131205888,4.2,1,15331618
2020,5,131205982,20.7,1,15331634
2020,18,131205982,,,15331635
2020,12,131205982,4.4,1,15331633
2020,5,131205993,10.5,1,15331636
2020,2,131206004,0.3,1,15331637
2020,5,131206004,3.9,1,15331638
2020,12,131206023,0.2,1,15331652
2020,12,131206056,0.7,1,15331660
2020,5,131206155,35,1,15331664
2020,2,131206160,1.09,1,15331666
2020,5,131211216,0.5,3,15332432
2020,12,131211264,0.3,1,15332435
2020,5,133560557,0.01,2,15896982
2020,6,133560562,0.013,2,15896983
2020,5,133560562,0.013,2,15896984
2020,17,131755756,,,15492107
2020,5,131482630,,,15417937
2020,5,131482633,3.14,1,15417939
2020,4,131179572,0.66,1,15330257
2020,12,131179572,0.74,1,15330258
2020,5,131482637,21.85,1,15417940
2020,5,131755260,5.17,1,15492066
2020,5,131771451,0.004,2,15507719
2020,16,131771451,0,2,15507720
2020,1,131771822,0.007,2,15507741
2020,4,136462786,0.008,2,16377734
2020,5,136462970,7,1,16377775
2020,5,136462973,2,1,16377776
2020,5,136462977,2.4,1,16377777
2020,2,136463001,0.5,1,16377780
2020,5,136463007,1,1,16377782
2020,5,136463012,1,1,16377783
2020,5,136463029,0.9,1,16377784
2020,5,136463039,3,1,16377787
2020,5,136463060,10,1,16377795
2020,5,136463064,0.1,1,16377796
2020,4,131197507,60,9,15331191
2020,5,131178631,1,1,15330176
2020,5,131178816,3,1,15330200
2020,12,131178816,1,9,15330198
2020,12,131178816,1,11,15330199
2020,5,131178830,49,10,15330201
2020,16,131178832,11,9,15330203
2020,12,131178832,18,1,15330202
2020,12,131178841,0.31,1,15330208
2020,16,131178881,8,9,15330216
2020,5,131179328,1,1,15330230
2020,12,131179328,12,1,15330231
2020,5,131179357,1,1,15330236
2020,8,131179357,9,9,15330237
2020,5,131179359,16,1,15330238
2020,12,131179363,5.8,1,15330240
2020,12,131179387,0.7,1,15330243
2020,5,131179490,3,1,15330251
2020,5,131184584,3,1,15330259
2020,5,131184762,10.2,1,15330268
2020,8,131184762,10,9,15330269
2020,16,131185141,1,9,15330346
2020,5,131186218,31,1,15330476
2020,5,131187460,0.01,1,15330531
2020,4,131197503,10,9,15331188
2020,1,131197505,0.4,1,15331190
2020,5,131197516,259,1,15331198
2020,4,131197523,1,9,15331199
2020,4,131208240,0.2,5,15331901
2020,16,134947846,1,11,16123619
2020,5,134947849,0.88,3,16123620
2020,2,134947855,0.012,1,16123624
2020,4,134947857,2.3,1,16123626
2020,12,134947857,0.5,1,16123627
2020,5,134947859,0.15,3,16123628
2020,5,134947864,18.2,1,16123631
2020,5,134947867,0.5,1,16123632
2020,5,134947964,195,1,16123656
2020,5,134949657,1,1,16123865
2020,5,134951094,36.4,1,16123964
2020,8,134951099,2,9,16123967
2020,2,134951099,2,1,16123966
2020,1,134951099,0.2,1,16123965
2020,5,134951111,3.6,1,16123968
2020,17,134951111,1,9,16123969
2020,5,131186550,4,4,15330498
2020,5,131186585,3.5,1,15330500
2020,17,131187162,,,15330526
2020,5,131187490,3,1,15330534
2020,4,131187498,9,9,15330537
2020,5,131187505,21,1,15330539
2020,5,134951160,30.7,1,16123972
2020,5,131187938,0.5,1,15330589
2020,3,134952401,12.8,1,16124058
2020,2,134952401,11.3,1,16124057
2020,5,134952534,2.45,1,16124078
2020,5,134952705,12.55,1,16124093
2020,8,134952705,29,9,16124094
2020,5,134952714,10.8,1,16124097
2020,12,134953059,0.45,1,16124149
2020,5,134953082,25.37,1,16124154
2020,4,134952397,1.7,1,16124056
2020,5,134952401,204.64,1,16124059
2020,5,134952498,4.9,1,16124070
2020,4,134953118,1.17,1,16124159
2020,5,134953120,1,1,16124160
2020,8,134953146,35.47,1,16124168
2020,5,134953146,20.32,1,16124167
2020,2,134953462,0.72,1,16124229
2020,5,132030278,3.5,1,15605384
2020,12,132030380,1,1,15605390
2020,5,132030380,6,1,15605389
2020,2,132030380,1,1,15605388
2020,16,132030698,1,9,15605403
2020,8,132030698,2.2,1,15605402
2020,5,132030705,93,1,15605405
2020,5,132030845,17,1,15605408
2020,12,132030845,7,9,15605409
2020,5,132030878,1,1,15605413
